genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_020177515.1,PRJNA764204,ASM2017751v1,Scaffold,na,SAMN21479896,2021-09-29,GCA_020177515.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_020177515.1,,yes,major,licheniformis,JD17,Northern Illinois University,1402,ncbi
GCF_007832515.1,PRJNA341680,ASM783251v1,Scaffold,na,SAMN05583225,2019-08-02,GCA_007832515.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832515.1,,yes,major,licheniformis,Strain 56,NIZO food research,1402,ncbi
GCF_009965255.1,PRJNA602865,ASM996525v1,Contig,na,SAMN13909444,2020-01-29,GCA_009965255.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_009965255.1,,yes,major,licheniformis,SMIA-2,University of Alberta,1402,ncbi
GCF_007994275.1,PRJNA341680,ASM799427v1,Contig,na,SAMN05583217,2019-08-02,GCA_007994275.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007994275.1,,yes,major,licheniformis,LMG 7558,NIZO food research,1402,ncbi
GCF_008368415.1,PRJNA506655,ASM836841v1,Scaffold,na,SAMN10470869,2019-09-10,GCA_008368415.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_008368415.1,,yes,major,licheniformis,F34,Chr-Hansen,1402,ncbi
GCF_008368515.1,PRJNA506655,ASM836851v1,Scaffold,na,SAMN10470867,2019-09-10,GCA_008368515.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_008368515.1,,yes,major,licheniformis,C39,Chr-Hansen,1402,ncbi
GCF_008368425.1,PRJNA506655,ASM836842v1,Scaffold,na,SAMN10470868,2019-09-10,GCA_008368425.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_008368425.1,,yes,major,licheniformis,F33,Chr-Hansen,1402,ncbi
GCF_001587285.1,PRJNA270588,B4090,Scaffold,na,SAMN03267273,2016-03-11,GCA_001587285.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_001587285.1,,yes,major,licheniformis,B4090_201601,University of Groningen,1402,ncbi
GCF_007831215.1,PRJNA341680,ASM783121v1,Scaffold,na,SAMN05583296,2019-08-02,GCA_007831215.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831215.1,,yes,major,licheniformis,M 3,NIZO food research,1402,ncbi
GCF_001901555.1,PRJNA342590,ASM190155v1,Contig,na,SAMN05762524,2016-12-12,GCA_001901555.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_001901555.1,,yes,major,licheniformis,127185/10,Agricultural Research Organisation - volcani center - Israel,1402,ncbi
GCF_007830815.1,PRJNA341680,ASM783081v1,Scaffold,na,SAMN05583317,2019-08-02,GCA_007830815.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007830815.1,,yes,major,licheniformis,F2-1,NIZO food research,1402,ncbi
GCF_007831575.1,PRJNA341680,ASM783157v1,Scaffold,na,SAMN05583275,2019-08-02,GCA_007831575.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831575.1,,yes,major,licheniformis,BAC-15335,NIZO food research,1402,ncbi
GCF_001925115.1,PRJNA296449,ASM192511v1,Scaffold,na,SAMN04127600,2016-12-30,GCA_001925115.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_001925115.1,,yes,major,licheniformis,B4094,TIFN,1402,ncbi
GCF_007994285.1,PRJNA341680,ASM799428v1,Scaffold,na,SAMN05583261,2019-08-02,GCA_007994285.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007994285.1,,yes,major,licheniformis,BAC-15091,NIZO food research,1402,ncbi
GCF_010578075.1,PRJNA390877,ASM1057807v1,Scaffold,na,SAMN07267356,2020-02-13,GCA_010578075.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_010578075.1,,yes,major,licheniformis,24-4,China Agricultural University,1402,ncbi
GCF_007831635.1,PRJNA341680,ASM783163v1,Scaffold,na,SAMN05583272,2019-08-02,GCA_007831635.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831635.1,,yes,major,licheniformis,BAC-15322,NIZO food research,1402,ncbi
GCF_007831015.1,PRJNA341680,ASM783101v1,Scaffold,na,SAMN05583305,2019-08-02,GCA_007831015.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831015.1,,yes,major,licheniformis,SG252,NIZO food research,1402,ncbi
GCF_007831815.1,PRJNA341680,ASM783181v1,Contig,na,SAMN05583263,2019-08-02,GCA_007831815.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831815.1,,yes,major,licheniformis,BAC-15139,NIZO food research,1402,ncbi
GCF_007831495.1,PRJNA341680,ASM783149v1,Scaffold,na,SAMN05583279,2019-08-02,GCA_007831495.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831495.1,,yes,major,licheniformis,BAC-15546,NIZO food research,1402,ncbi
GCF_007831975.1,PRJNA341680,ASM783197v1,Scaffold,na,SAMN05583315,2019-08-02,GCA_007831975.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831975.1,,yes,major,licheniformis,NCTC 8720,NIZO food research,1402,ncbi
GCF_007831615.1,PRJNA341680,ASM783161v1,Scaffold,na,SAMN05583273,2019-08-02,GCA_007831615.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831615.1,,yes,major,licheniformis,BAC-15325,NIZO food research,1402,ncbi
GCF_007832345.1,PRJNA341680,ASM783234v1,Contig,na,SAMN05583237,2019-08-02,GCA_007832345.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832345.1,,yes,major,licheniformis,LMG 17335,NIZO food research,1402,ncbi
GCF_007831705.1,PRJNA341680,ASM783170v1,Scaffold,na,SAMN05583268,2019-08-02,GCA_007831705.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831705.1,,yes,major,licheniformis,BAC-15311,NIZO food research,1402,ncbi
GCF_007830975.1,PRJNA341680,ASM783097v1,Scaffold,na,SAMN05583308,2019-08-02,GCA_007830975.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007830975.1,,yes,major,licheniformis,NCTC 1024,NIZO food research,1402,ncbi
GCF_007832035.1,PRJNA341680,ASM783203v1,Scaffold,na,SAMN05583310,2019-08-02,GCA_007832035.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832035.1,,yes,major,licheniformis,NCTC 6816,NIZO food research,1402,ncbi
GCF_903970875.1,PRJEB37902,ASM90397087v1,Contig,na,SAMEA7026326,2020-07-30,GCA_903970875.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_903970875.1,,yes,major,licheniformis,ME35,CARDIFF SCHOOL OF BIOSCIENCES,1402,ncbi
GCF_007832465.1,PRJNA341680,ASM783246v1,Contig,na,SAMN05583232,2019-08-02,GCA_007832465.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832465.1,,yes,major,licheniformis,LMG 17659,NIZO food research,1402,ncbi
GCF_007994455.1,PRJNA341680,ASM799445v1,Scaffold,na,SAMN05583307,2019-08-02,GCA_007994455.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007994455.1,,yes,major,licheniformis,NCTC 8233,NIZO food research,1402,ncbi
GCF_007831465.1,PRJNA341680,ASM783146v1,Scaffold,na,SAMN05583280,2019-08-02,GCA_007831465.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831465.1,,yes,major,licheniformis,BAC-16736,NIZO food research,1402,ncbi
GCF_007831065.1,PRJNA341680,ASM783106v1,Scaffold,na,SAMN05583302,2019-08-02,GCA_007831065.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831065.1,,yes,major,licheniformis,B-14368,NIZO food research,1402,ncbi
GCF_007830775.1,PRJNA341680,ASM783077v1,Contig,na,SAMN05583223,2019-08-02,GCA_007830775.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007830775.1,,yes,major,licheniformis,LMG 17661,NIZO food research,1402,ncbi
GCF_001587355.1,PRJNA270588,B4164,Scaffold,na,SAMN04390292,2016-03-11,GCA_001587355.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_001587355.1,,yes,major,licheniformis,B4164,University of Groningen,1402,ncbi
GCF_007831245.1,PRJNA341680,ASM783124v1,Scaffold,na,SAMN05583294,2019-08-02,GCA_007831245.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831245.1,,yes,major,licheniformis,CCUG 43486,NIZO food research,1402,ncbi
GCF_007832095.1,PRJNA341680,ASM783209v1,Scaffold,na,SAMN05583252,2019-08-02,GCA_007832095.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832095.1,,yes,major,licheniformis,BAC-14815,NIZO food research,1402,ncbi
GCF_007832375.1,PRJNA341680,ASM783237v1,Scaffold,na,SAMN05583238,2019-08-02,GCA_007832375.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832375.1,,yes,major,licheniformis,LMG 17334,NIZO food research,1402,ncbi
GCF_007830835.1,PRJNA341680,ASM783083v1,Scaffold,na,SAMN05583314,2019-08-02,GCA_007830835.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007830835.1,,yes,major,licheniformis,NCTC 9932,NIZO food research,1402,ncbi
GCF_007831255.1,PRJNA341680,ASM783125v1,Scaffold,na,SAMN05583293,2019-08-02,GCA_007831255.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831255.1,,yes,major,licheniformis,M 46,NIZO food research,1402,ncbi
GCF_007831965.1,PRJNA341680,ASM783196v1,Scaffold,na,SAMN05583256,2019-08-02,GCA_007831965.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831965.1,,yes,major,licheniformis,BAC-14819,NIZO food research,1402,ncbi
GCF_015557885.1,PRJNA637878,ASM1555788v1,Scaffold,na,SAMN15533101,2020-11-17,GCA_015557885.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_015557885.1,,yes,major,licheniformis,1001095IJ_161003_G12,Icahn School of Medicine at Mount Sinai,1402,ncbi
GCF_007831695.1,PRJNA341680,ASM783169v1,Scaffold,na,SAMN05583269,2019-08-02,GCA_007831695.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831695.1,,yes,major,licheniformis,BAC-15315,NIZO food research,1402,ncbi
GCF_007831035.1,PRJNA341680,ASM783103v1,Scaffold,na,SAMN05583304,2019-08-02,GCA_007831035.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831035.1,,yes,major,licheniformis,SG106,NIZO food research,1402,ncbi
GCF_007831745.1,PRJNA341680,ASM783174v1,Scaffold,na,SAMN05583265,2019-08-02,GCA_007831745.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831745.1,,yes,major,licheniformis,L24,NIZO food research,1402,ncbi
GCF_007831875.1,PRJNA341680,ASM783187v1,Scaffold,na,SAMN05583259,2019-08-02,GCA_007831875.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831875.1,,yes,major,licheniformis,BAC-15075,NIZO food research,1402,ncbi
GCF_002272335.1,PRJNA395369,assembly-7712_v1,Contig,na,SAMN07372723,2017-08-28,GCA_002272335.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_002272335.1,,yes,major,licheniformis,7712,Bielefeld University,1402,ncbi
GCF_007832425.1,PRJNA341680,ASM783242v1,Scaffold,na,SAMN05583234,2019-08-02,GCA_007832425.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832425.1,,yes,major,licheniformis,LMG 12245,NIZO food research,1402,ncbi
GCF_007831435.1,PRJNA341680,ASM783143v1,Scaffold,na,SAMN05583281,2019-08-02,GCA_007831435.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831435.1,,yes,major,licheniformis,BAC-16874,NIZO food research,1402,ncbi
GCF_007832155.1,PRJNA341680,ASM783215v1,Scaffold,na,SAMN05583248,2019-08-02,GCA_007832155.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832155.1,,yes,major,licheniformis,BAC-14809,NIZO food research,1402,ncbi
GCF_002271485.1,PRJNA395369,assembly-7708_v1,Contig,na,SAMN07372719,2017-08-28,GCA_002271485.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_002271485.1,,yes,major,licheniformis,7708,Bielefeld University,1402,ncbi
GCF_007994175.1,PRJNA341680,ASM799417v1,Scaffold,na,SAMN05583222,2019-08-02,GCA_007994175.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007994175.1,,yes,major,licheniformis,LMG 17655,NIZO food research,1402,ncbi
GCF_007831735.1,PRJNA341680,ASM783173v1,Scaffold,na,SAMN05583267,2019-08-02,GCA_007831735.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831735.1,,yes,major,licheniformis,L49,NIZO food research,1402,ncbi
GCF_007832255.1,PRJNA341680,ASM783225v1,Scaffold,na,SAMN05583241,2019-08-02,GCA_007832255.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832255.1,,yes,major,licheniformis,LMG 17338,NIZO food research,1402,ncbi
GCF_007832235.1,PRJNA341680,ASM783223v1,Contig,na,SAMN05583242,2019-08-02,GCA_007832235.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832235.1,,yes,major,licheniformis,LMG 17337,NIZO food research,1402,ncbi
GCF_002272455.1,PRJNA395369,assembly-7701_v1,Contig,na,SAMN07372714,2017-08-28,GCA_002272455.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_002272455.1,,yes,major,licheniformis,7701,Bielefeld University,1402,ncbi
GCF_002271725.1,PRJNA395369,assembly-7715_v1,Contig,na,SAMN07372726,2017-08-28,GCA_002271725.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_002271725.1,,yes,major,licheniformis,7715,Bielefeld University,1402,ncbi
GCF_007832215.1,PRJNA341680,ASM783221v1,Scaffold,na,SAMN05583245,2019-08-02,GCA_007832215.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832215.1,,yes,major,licheniformis,LMG 17657,NIZO food research,1402,ncbi
GCF_007831795.1,PRJNA341680,ASM783179v1,Scaffold,na,SAMN05583286,2019-08-02,GCA_007831795.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831795.1,,yes,major,licheniformis,LMG 18685,NIZO food research,1402,ncbi
GCF_007831385.1,PRJNA341680,ASM783138v1,Scaffold,na,SAMN05583285,2019-08-02,GCA_007831385.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831385.1,,yes,major,licheniformis,LMG 17654,NIZO food research,1402,ncbi
GCF_007831885.1,PRJNA341680,ASM783188v1,Scaffold,na,SAMN05583260,2019-08-02,GCA_007831885.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831885.1,,yes,major,licheniformis,BAC-15087,NIZO food research,1402,ncbi
GCF_002272365.1,PRJNA395369,assembly-7711_v1,Contig,na,SAMN07372722,2017-08-28,GCA_002272365.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_002272365.1,,yes,major,licheniformis,7711,Bielefeld University,1402,ncbi
GCF_007831835.1,PRJNA341680,ASM783183v1,Scaffold,na,SAMN05583264,2019-08-02,GCA_007831835.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831835.1,,yes,major,licheniformis,W42,NIZO food research,1402,ncbi
GCF_002933795.1,PRJDB6518,ASM293379v1,Contig,na,SAMD00105920,2018-01-25,GCA_002933795.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_002933795.1,,yes,major,licheniformis,Heshi-B2,"NODAI Genome Research Center, Tokyo University of Agriculture",1402,ncbi
GCF_007832335.1,PRJNA341680,ASM783233v1,Scaffold,na,SAMN05583250,2019-08-02,GCA_007832335.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832335.1,,yes,major,licheniformis,BAC-14813,NIZO food research,1402,ncbi
GCF_007831665.1,PRJNA341680,ASM783166v1,Scaffold,na,SAMN05583271,2019-08-02,GCA_007831665.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831665.1,,yes,major,licheniformis,BAC-15320,NIZO food research,1402,ncbi
GCF_007994365.1,PRJNA341680,ASM799436v1,Scaffold,na,SAMN05583230,2019-08-02,GCA_007994365.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007994365.1,,yes,major,licheniformis,ATCC 14594,NIZO food research,1402,ncbi
GCF_019880595.1,PRJNA756954,ASM1988059v1,Contig,na,SAMN20930960,2021-09-05,GCA_019880595.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_019880595.1,,yes,major,licheniformis,S11y,Universiti Teknologi Malaysia,1402,ncbi
GCF_007831295.1,PRJNA341680,ASM783129v1,Scaffold,na,SAMN05583292,2019-08-02,GCA_007831295.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831295.1,,yes,major,licheniformis,DSM 30615,NIZO food research,1402,ncbi
GCF_001587195.1,PRJNA270588,B4092,Scaffold,na,SAMN03267275,2016-03-11,GCA_001587195.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_001587195.1,,yes,major,licheniformis,B4092,University of Groningen,1402,ncbi
GCF_007832295.1,PRJNA341680,ASM783229v1,Scaffold,na,SAMN05583239,2019-08-02,GCA_007832295.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832295.1,,yes,major,licheniformis,LMG 17340,NIZO food research,1402,ncbi
GCF_007832135.1,PRJNA341680,ASM783213v1,Scaffold,na,SAMN05583249,2019-08-02,GCA_007832135.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832135.1,,yes,major,licheniformis,BAC-14810,NIZO food research,1402,ncbi
GCF_024649545.1,PRJNA548684,ASM2464954v1,Contig,na,SAMN30120886,2022-08-13,GCA_024649545.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_024649545.1,,yes,major,licheniformis,2777,Embrapa Genetic Resources and Biotechnology,1402,ncbi
GCF_001587315.1,PRJNA270588,B4091,Scaffold,na,SAMN03267274,2016-03-11,GCA_001587315.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_001587315.1,,yes,major,licheniformis,B4091,University of Groningen,1402,ncbi
GCF_007831755.1,PRJNA341680,ASM783175v1,Scaffold,na,SAMN05583266,2019-08-02,GCA_007831755.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831755.1,,yes,major,licheniformis,W19,NIZO food research,1402,ncbi
GCF_007832195.1,PRJNA341680,ASM783219v1,Scaffold,na,SAMN05583246,2019-08-02,GCA_007832195.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832195.1,,yes,major,licheniformis,ATCC 14409,NIZO food research,1402,ncbi
GCF_007831235.1,PRJNA341680,ASM783123v1,Scaffold,na,SAMN05583295,2019-08-02,GCA_007831235.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831235.1,,yes,major,licheniformis,CCUG 31354,NIZO food research,1402,ncbi
GCF_007832395.1,PRJNA341680,ASM783239v1,Scaffold,na,SAMN05583236,2019-08-02,GCA_007832395.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832395.1,,yes,major,licheniformis,LMG 17336,NIZO food research,1402,ncbi
GCF_000260555.1,PRJNA157335,Blic10,Contig,na,SAMN02470888,2012-04-30,GCA_000260555.1,full,Bacillus,Bacillus licheniformis 10-1-A (firmicutes),GCF_000260555.1,,yes,major,licheniformis,10-1-A,Shanghai Jiao Tong University,1169411,ncbi
GCF_000260535.1,PRJNA157337,Blic5,Contig,na,SAMN02470889,2012-04-30,GCA_000260535.1,full,Bacillus,Bacillus licheniformis 5-2-D (firmicutes),GCF_000260535.1,,yes,major,licheniformis,5-2-D,Shanghai Jiao Tong University,1169412,ncbi
GCF_000477395.2,PRJNA213157,CGB52,Contig,na,SAMN02316555,2013-08-23,GCA_000477395.2,full,Bacillus,Bacillus licheniformis CG-B52 (firmicutes),GCF_000477395.2,,yes,major,licheniformis,CG-B52,Corporacion CorpoGen,1368424,ncbi
GCF_000008425.1,PRJNA13082,ASM842v1,Complete Genome,na,SAMN02603292,2004-09-20,GCA_000008425.1,full,Bacillus,Bacillus licheniformis DSM 13 = ATCC 14580 (firmicutes),GCF_000008425.1,,yes,major,licheniformis,DSM 13,Gottingen Genomics Laboratory,279010,ncbi
GCF_000011645.1,PRJNA12388,ASM1164v1,Complete Genome,na,SAMN02603685,2007-04-26,GCA_000011645.1,full,Bacillus,Bacillus licheniformis DSM 13 = ATCC 14580 (firmicutes),GCF_000011645.1,,yes,major,licheniformis,ATCC 14580; DSM 13,Novozymes Biotech,279010,ncbi
GCF_000603965.1,PRJNA230652,Bacillus licheniformis strain F1-1,Scaffold,na,SAMN02437138,2014-03-28,GCA_000603965.1,full,Bacillus,Bacillus licheniformis F1-1 (firmicutes),GCF_000603965.1,,yes,major,licheniformis,F1-1,The University of Queensland,1433290,ncbi
GCF_000603985.1,PRJNA230654,Bacillus licheniformis strain F2-1,Scaffold,na,SAMN02486612,2014-03-28,GCA_000603985.1,full,Bacillus,Bacillus licheniformis F2-1 (firmicutes),GCF_000603985.1,,yes,major,licheniformis,F2-1,The University of Queensland,1433291,ncbi
GCF_007832275.1,PRJNA341680,ASM783227v1,Scaffold,na,SAMN05583240,2019-08-02,GCA_007832275.1,full,Bacillus,Bacillus licheniformis LMG 17339 (firmicutes),GCF_007832275.1,,yes,major,licheniformis,LMG 17339,NIZO food research,1131733,ncbi
GCF_001507775.1,PRJNA80831,LI17339,Contig,na,SAMN04388494,2016-01-08,GCA_001507775.1,full,Bacillus,Bacillus licheniformis LMG 17339 (firmicutes),GCF_001507775.1,,yes,major,licheniformis,LMG 17339,University of Ghent,1131733,ncbi
GCF_000258125.2,PRJNA78935,ASM25812v2,Chromosome,na,SAMN02469900,2015-07-16,GCA_000258125.2,full,Bacillus,Bacillus licheniformis WX-02 (firmicutes),GCF_000258125.2,,yes,major,licheniformis,WX-02,State Key Laboratory of Agricultural Microbiology,1126218,ncbi
