genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_003052985.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,DS3_11,GCF_003052985.1,45,2897523,64389.4,228149,107431,42288,222619.563,202,434229,7.87393232081333,ASM305298v1,47715,,GCF_003052985.1,GCF_003052985.1,yes,SAMN05864073,USFDA,2018-04-17,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,45,0.4672708378846346,2897523,1.0,1.0,1.0,1.0
GCF_003061625.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,DS9_11,GCF_003061625.1,45,2895476,64343.9,227980,115003,42288,226539.245,230,434229,7.873662223413352,ASM306162v1,47715,,GCF_003061625.1,GCF_003061625.1,yes,SAMN05864075,USFDA,2018-04-14,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,45,0.4672806820018539,2895476,1.0,1.0,1.0,1.0
GCF_002103185.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,Lrh47,GCF_002103185.1,51,3078719,60367.0,224182,118166,61417,229336.33,1105,512107,7.28166487425452,ASM210318v1,47715,,GCF_002103185.1,GCF_002103185.1,yes,SAMN03769466,University of Helsinki,2017-04-21,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,51,0.4664251592951484,3078719,2.0,0.0,2.0,2.0
GCF_015558325.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,1001287B_170213_A1,GCF_015558325.1,21,2815512,134072.0,220755,185928,77757,305453.911,1827,538764,7.840669831987929,ASM1555832v1,47715,,GCF_015558325.1,GCF_015558325.1,yes,SAMN15532931,Icahn School of Medicine at Mount Sinai,2020-11-17,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,21,0.46754018452061297,2815512,2.0,1.0,2.0,2.0
GCF_018458775.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,RAB2019A,GCF_018458775.1,138,2918787,21150.6,217890,182147,59727,292270.627,211,668925,7.46508738047689,ASM1845877v1,47715,,GCF_018458775.1,GCF_018458775.1,yes,SAMN18473070,Northwestern University,2021-05-24,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,138,0.46678431828016226,2918787,2.0,0.0,2.0,2.0
GCF_009805825.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,Lrh40,GCF_009805825.1,58,3169658,54649.3,194875,97397,44053,191983.498,1043,316378,6.148139641563853,ASM980582v1,47715,,GCF_009805825.1,GCF_009805825.1,yes,SAMN03729540,University of Helsinki,2019-12-27,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,58,0.46583322238550656,3169658,2.0,0.0,2.0,2.0
GCF_002027355.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,R709,GCF_002027355.1,26,2889553,111136.7,180596,111748,73715,203049.014,2933,362431,6.249963229606794,ASM202735v1,47715,,GCF_002027355.1,GCF_002027355.1,yes,SAMN06480070,The University of Hong Kong,2017-03-14,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,26,0.4673719429960274,2889553,3.0,1.0,3.0,3.0
GCF_003129645.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,LR863,GCF_003129645.1,38,3006277,79112.6,180151,96914,61707,184133.606,988,308665,5.992495036219218,ASM312964v1,47715,,GCF_003129645.1,GCF_003129645.1,yes,SAMN09099009,Institute of Disease Control and Prevention,2018-05-16,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,38,0.4669137275108049,3006277,2.0,0.0,2.0,2.0
GCF_003129615.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,TMC3115,GCF_003129615.1,38,3006544,79119.6,180139,96914,66112,184316.665,602,308787,5.991563735637995,ASM312961v1,47715,,GCF_003129615.1,GCF_003129615.1,yes,SAMN09099013,Institute of Disease Control and Prevention,2018-05-16,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,38,0.46692714292556503,3006544,2.0,0.0,2.0,2.0
GCF_003573615.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,ARJD,GCF_003573615.1,38,2890298,76060.5,176885,114255,42113,182588.442,317,297916,6.119957180885846,ASM357361v1,47715,,GCF_003573615.1,GCF_003573615.1,yes,SAMN08793894,National Centre for Cell Science Pune,2018-09-18,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,38,0.46722517885698983,2890298,1.0,1.0,1.0,1.0
GCF_001064515.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,319_LRHA,GCF_001064515.1,32,2899444,90607.6,176545,106388,63792,170256.184,519,291715,6.088926014780765,ASM106451v1,47715,,GCF_001064515.1,GCF_001064515.1,yes,SAMN03197509,University of Washington,2015-07-10,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,32,0.46685433483109173,2899444,2.0,0.0,2.0,2.0
GCF_003052945.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,DS13_11,GCF_003052945.1,45,2948894,65531.0,162905,89008,62131,184397.469,255,364123,5.524274524618383,ASM305294v1,47715,,GCF_003052945.1,GCF_003052945.1,yes,SAMN05864079,USFDA,2018-04-17,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,45,0.4669581205699493,2948894,3.0,1.0,3.0,3.0
GCF_009679355.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,BIOML-A6,GCF_009679355.1,88,3045693,34610.1,161776,111771,41113,186100.016,1001,364553,5.311631868346547,ASM967935v1,47715,,GCF_009679355.1,GCF_009679355.1,yes,SAMN11946123,Massachusetts Institute of Technology,2019-11-20,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,88,0.46656245393084594,3045693,3.0,1.0,3.0,3.0
GCF_014155845.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,DPC 7102,GCF_014155845.1,131,3076900,23487.8,159036,53444,17135,165599.091,229,303362,5.16870876531574,ASM1415584v1,47715,,GCF_014155845.1,GCF_014155845.1,yes,SAMN12280510,"eagasc Food Research Centre, Moorepark",2020-08-11,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,131,0.4661321459910949,3076900,3.0,2.0,3.0,3.0
GCF_014212185.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,CBC-LR1,GCF_014212185.1,29,2892155,99729.5,179274,99674,42077,187504.968,2431,340081,6.198630433016211,ASM1421218v1,47715,,GCF_014212185.1,GCF_014212185.1,yes,SAMN15749032,University of Guelph,2020-08-16,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,29,0.46717862631843726,2892155,1.0,1.0,1.0,1.0
GCF_003046115.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,LR2,GCF_003046115.1,39,2931951,75178.2,154707,76525,43095,170770.779,1274,368284,5.276588865230012,ASM304611v1,47715,,GCF_003046115.1,GCF_003046115.1,yes,SAMN08801722,NCAUR-USDA/ARS,2018-04-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,39,0.4667970235518943,2931951,2.0,1.0,2.0,2.0
GCF_004122925.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,5-1,GCF_004122925.1,76,2962086,38974.8,152487,78258,36114,175928.371,206,430251,5.147959917436563,ASM412292v1,47715,,GCF_004122925.1,GCF_004122925.1,yes,SAMN10790217,Beijing Technology and Business University,2019-01-30,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,76,0.46593954395652254,2962086,2.0,0.0,2.0,2.0
GCF_013425565.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,AMC0707,GCF_013425565.1,80,3062980,38287.2,150837,68222,37812,168215.472,501,318447,4.924517953104493,ASM1342556v1,47715,,GCF_013425565.1,GCF_013425565.1,yes,SAMN15514056,UNC-Chapel Hill,2020-07-19,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,80,0.4660585442934658,3062980,2.0,0.0,2.0,2.0
GCF_902166035.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,4928STDY7387919,GCF_902166035.1,41,2951803,71995.2,149253,112186,62370,185378.674,356,364275,5.056333366420455,26009_2#28,47715,,GCF_902166035.1,GCF_902166035.1,yes,SAMEA4623334,SC,2019-07-11,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,41,0.4669630730777088,2951803,3.0,1.0,3.0,3.0
GCF_003061645.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,DS15_11,GCF_003061645.1,57,2950875,51769.7,149234,88714,48929,176378.662,202,349351,5.057279620451561,ASM306164v1,47715,,GCF_003061645.1,GCF_003061645.1,yes,SAMN05864078,USFDA,2018-04-14,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,57,0.46700419367136864,2950875,3.0,1.0,3.0,3.0
GCF_003061705.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,DS14_11,GCF_003061705.1,48,2948889,61435.2,149234,111780,62131,185433.916,202,364125,5.0606855666659545,ASM306170v1,47715,,GCF_003061705.1,GCF_003061705.1,yes,SAMN05864077,USFDA,2018-04-14,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,48,0.4669616252086803,2948889,3.0,1.0,3.0,3.0
GCF_004167055.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,co_0103,GCF_004167055.1,36,2942745,81742.9,149136,108968,46054,181512.679,1021,363923,5.067921277582665,ASM416705v1,47715,,GCF_004167055.1,GCF_004167055.1,yes,SAMN10239552,Broad Institute,2019-02-11,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,36,0.4669259483917227,2942745,3.0,1.0,3.0,3.0
GCF_009679255.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,BIOML-A10,GCF_009679255.1,33,2942094,89154.4,149136,88914,48830,174812.766,1073,349252,5.069042661451333,ASM967925v1,47715,,GCF_009679255.1,GCF_009679255.1,yes,SAMN11946127,Massachusetts Institute of Technology,2019-11-20,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,33,0.4670296054442856,2942094,3.0,1.0,3.0,3.0
GCF_009679265.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,BIOML-A9,GCF_009679265.1,29,2943827,101511.3,149136,111525,62264,186008.87,1135,363923,5.066058569338484,ASM967926v1,47715,,GCF_009679265.1,GCF_009679265.1,yes,SAMN11946126,Massachusetts Institute of Technology,2019-11-20,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,29,0.46695237186152583,2943827,3.0,1.0,3.0,3.0
GCF_009679295.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,BIOML-A8,GCF_009679295.1,45,3064548,68101.1,149136,88914,44804,179331.172,1178,363923,4.866492546372254,ASM967929v1,47715,,GCF_009679295.1,GCF_009679295.1,yes,SAMN11946125,Massachusetts Institute of Technology,2019-11-20,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,45,0.47264098979686403,3064548,3.0,1.0,3.0,3.0
GCF_001656735.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,Lrh11,GCF_001656735.1,52,2897692,55724.8,147015,87506,44626,147741.767,214,291721,5.073520581207388,ASM165673v1,47715,,GCF_001656735.1,GCF_001656735.1,yes,SAMN03196637,Wageningen University,2016-06-03,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,52,0.46672662242916085,2897692,2.0,1.0,2.0,2.0
GCF_001656675.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,Lrh20,GCF_001656675.1,59,2956041,50102.4,146738,70117,28466,125790.744,218,214050,4.964004220509796,ASM165667v1,47715,,GCF_001656675.1,GCF_001656675.1,yes,SAMN03196645,Wageningen University,2016-06-03,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,59,0.4664502285320129,2956041,3.0,3.0,3.0,3.0
GCF_901971785.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,INIA P344,GCF_901971785.1,88,3259285,37037.3,145663,100511,24476,154234.307,1014,301594,4.469170385529342,INIA P344,47715,,GCF_901971785.1,GCF_901971785.1,yes,SAMEA5671947,UVEG,2019-06-26,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,88,0.46560518641358456,3259285,2.0,0.0,2.0,2.0
GCF_018966895.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,F,GCF_018966895.1,57,2893669,50766.1,144365,71854,38599,151639.966,217,310149,4.988994940333535,ASM1896689v1,47715,,GCF_018966895.1,GCF_018966895.1,yes,SAMN19670540,"The Federal Research Centre ""Fundamentals of Biotechnology"" of the Russian Academy of Sciences",2021-06-20,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,57,0.46726940780027015,2893669,1.0,1.0,1.0,1.0
GCF_009679405.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,BIOML-A2,GCF_009679405.1,31,2943658,94956.7,141513,111525,48830,181593.573,1184,365614,4.807385912358026,ASM967940v1,47715,,GCF_009679405.1,GCF_009679405.1,yes,SAMN11946119,Massachusetts Institute of Technology,2019-11-20,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,31,0.46695472096282925,2943658,3.0,1.0,3.0,3.0
GCF_015548835.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,1001283B150210_160208_A4,GCF_015548835.1,33,2942624,89170.4,149136,88914,48830,167641.027,1178,349251,5.068129669301956,ASM1554883v1,47715,,GCF_015548835.1,GCF_015548835.1,yes,SAMN15533335,Icahn School of Medicine at Mount Sinai,2020-11-17,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,33,0.46678066922583383,2942624,3.0,1.0,3.0,3.0
GCF_008017355.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,Vahe,GCF_008017355.1,34,2834560,83369.4,140059,77831,47401,268637.892,1030,722392,4.941119609392639,ASM801735v1,47715,,GCF_008017355.1,GCF_008017355.1,yes,SAMN12558187,"Kingston University London, United Kingdom",2019-08-19,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,34,0.4668844547301874,2834560,2.0,0.0,2.0,2.0
GCF_019990845.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,cek-R1,GCF_019990845.1,56,2964888,52944.4,137353,60995,36595,140365.328,211,286733,4.632653914751586,ASM1999084v1,47715,,GCF_019990845.1,GCF_019990845.1,yes,SAMN21367937,Veterinary Medical Research Institute,2021-09-14,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,56,0.4664479737514537,2964888,2.0,1.0,2.0,2.0
GCF_013425735.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,AMC0721,GCF_013425735.1,78,3082213,39515.6,133186,66279,26621,154792.388,509,294749,4.3211160292945365,ASM1342573v1,47715,,GCF_013425735.1,GCF_013425735.1,yes,SAMN15514049,UNC-Chapel Hill,2020-07-19,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,78,0.465504168595746,3082213,2.0,0.0,2.0,2.0
GCF_015160815.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,RSI3,GCF_015160815.1,67,3012227,44958.6,129063,62494,41696,135221.894,208,311268,4.284637246794481,ASM1516081v1,47715,,GCF_015160815.1,GCF_015160815.1,yes,SAMN16539238,National Dairy Research Institute,2020-10-31,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,67,0.4669777543325918,3012227,2.0,1.0,2.0,2.0
GCF_013425645.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,AMC0716,GCF_013425645.1,79,3055270,38674.3,125197,59717,33714,132359.98,602,294749,4.097739316001531,ASM1342564v1,47715,,GCF_013425645.1,GCF_013425645.1,yes,SAMN15514052,UNC-Chapel Hill,2020-07-19,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,79,0.46612901642080734,3055270,2.0,0.0,2.0,2.0
GCF_013425655.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,AMC0714,GCF_013425655.1,77,3054756,39672.2,125056,65586,39182,159955.073,524,318234,4.093813057409495,ASM1342565v1,47715,,GCF_013425655.1,GCF_013425655.1,yes,SAMN15514051,UNC-Chapel Hill,2020-07-19,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,77,0.4661740577643517,3054756,2.0,0.0,2.0,2.0
GCF_013425545.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,AMC0709,GCF_013425545.1,83,3081148,37122.3,124440,56946,20324,138796.231,537,293116,4.0387543863521,ASM1342554v1,47715,,GCF_013425545.1,GCF_013425545.1,yes,SAMN15514057,UNC-Chapel Hill,2020-07-19,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,83,0.46555602002889834,3081148,2.0,0.0,2.0,2.0
GCF_901830405.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,AMBR1,GCF_901830405.1,121,2969912,24544.7,131496,67192,33195,138742.802,204,291398,4.427605935798771,AMBR1,47715,,GCF_901830405.1,GCF_901830405.1,yes,SAMEA5665498,UANTW,2019-07-08,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,121,0.46563938594813586,2969912,2.0,0.0,2.0,2.0
GCF_001656575.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,Lrh31,GCF_001656575.1,56,3024433,54007.7,123287,74170,42393,125168.142,204,231051,4.076367371999975,ASM165657v1,47715,,GCF_001656575.1,GCF_001656575.1,yes,SAMN03196651,Wageningen University,2016-06-03,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,56,0.46563107861870306,3024433,2.0,1.0,2.0,2.0
GCF_001656655.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,Lrh22,GCF_001656655.1,52,2966792,57053.7,123143,68330,34083,162377.894,232,367359,4.1507122845147215,ASM165665v1,47715,,GCF_001656655.1,GCF_001656655.1,yes,SAMN03196648,Wageningen University,2016-06-03,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,52,0.4665534354953094,2966792,2.0,1.0,2.0,2.0
GCF_013377685.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,QC,GCF_013377685.1,72,3135664,43550.9,132381,50859,31500,136058.87,1044,276196,4.221785242296368,ASM1337768v1,47715,,GCF_013377685.1,GCF_013377685.1,yes,SAMN15340092,State Key Laboratory of agricultural microbiology,2020-06-30,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,72,0.465194293776374,3135664,2.0,0.0,2.0,2.0
GCF_013425555.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,AMC0713,GCF_013425555.1,86,3084973,35871.8,117804,59716,26617,139245.045,485,293231,3.818639579665689,ASM1342555v1,47715,,GCF_013425555.1,GCF_013425555.1,yes,SAMN15514055,UNC-Chapel Hill,2020-07-19,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,86,0.46548640782269407,3084973,2.0,0.0,2.0,2.0
GCF_013425605.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,AMC0720,GCF_013425605.1,86,3067433,35667.8,115967,58337,28846,127590.158,539,293119,3.780587872660951,ASM1342560v1,47715,,GCF_013425605.1,GCF_013425605.1,yes,SAMN15514053,UNC-Chapel Hill,2020-07-19,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,86,0.4659948562853696,3067433,2.0,0.0,2.0,2.0
GCF_004125455.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,LR-CVC,GCF_004125455.1,67,2941394,43901.4,111493,63371,33788,140674.11,223,311426,3.790481655976724,ASM412545v1,47715,,GCF_004125455.1,GCF_004125455.1,yes,SAMN08176629,Zhejiang University School of Medicine,2019-01-31,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,67,0.4661548231892769,2941394,2.0,0.0,2.0,2.0
GCF_020844065.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,IMI 507023,GCF_020844065.1,38,2883206,75873.8,141393,88558,57441,163561.249,201,319292,4.904020038804026,ASM2084406v1,47715,,GCF_020844065.1,GCF_020844065.1,yes,SAMN22314508,ALLTECH SARL,2021-11-12,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,38,0.4673103482720277,2883206,3.0,1.0,3.0,3.0
GCF_004125395.1,custom,Lacticaseibacillus rhamnosus (firmicutes),Lacticaseibacillus,rhamnosus,LR-B2,GCF_004125395.1,67,2942922,43924.2,114949,65386,33845,131406.773,221,312405,3.9059478980414704,ASM412539v1,47715,,GCF_004125395.1,GCF_004125395.1,yes,SAMN08176628,Zhejiang University School of Medicine,2019-01-31,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,,Lacticaseibacillus,67,0.4662376372870229,2942922,2.0,0.0,2.0,2.0
