genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_003712295.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM18099,GCF_003712295.1,8,2962283,370285.4,1656744,286488,248920,1089423.238,531,1656744,55.92794476422408,ASM371229v1,1597,,GCF_003712295.1,GCA_003712295.1,yes,SAMN04088859,University of Bern,2018-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,8,0.4655044774587708,2962283,1.0,0.0,1.0,1.0
GCF_003712355.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM18101,GCF_003712355.1,7,2759882,394268.9,886049,635040,635040,885141.66,9457,1117969,32.10459722553355,ASM371235v1,1597,,GCF_003712355.1,GCA_003712355.1,yes,SAMN04088860,University of Bern,2018-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,7,0.4652695296393107,2759882,2.0,0.0,2.0,2.0
GCF_003712345.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM18121,GCF_003712345.1,21,2922112,139148.2,875672,463893,56391,691440.916,920,994219,29.96709229488808,ASM371234v1,1597,,GCF_003712345.1,GCA_003712345.1,yes,SAMN04088866,University of Bern,2018-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,21,0.4648295479434053,2922112,2.0,0.0,2.0,2.0
GCF_003712225.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM10859,GCF_003712225.1,12,3098435,258202.9,652440,640278,241848,634217.405,1681,734675,21.0570820430314,ASM371222v1,1597,,GCF_003712225.1,GCA_003712225.1,yes,SAMN04088858,University of Bern,2018-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,12,0.46270294519652666,3098435,1.0,0.0,1.0,1.0
GCF_003712485.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM18149,GCF_003712485.1,17,2981260,175368.2,790899,271496,120174,586746.128,1726,863545,26.52901793201532,ASM371248v1,1597,,GCF_003712485.1,GCA_003712485.1,yes,SAMN04088873,University of Bern,2018-11-06,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,17,0.4601923347846213,2981260,1.0,0.0,1.0,1.0
GCF_003712755.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM3257,GCF_003712755.1,54,3133908,58035.3,331758,103707,43199,343537.268,526,692651,10.58607974452345,ASM371275v1,1597,,GCF_003712755.1,GCA_003712755.1,yes,SAMN04088888,University of Bern,2018-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,54,0.462110247014271,3133908,1.0,0.0,1.0,1.0
GCF_005864195.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM 3257,GCF_005864195.1,54,3133908,58035.3,331758,103707,43199,343537.268,526,692651,10.58607974452345,ASM586419v1,1597,,GCF_005864195.1,GCA_005864195.1,yes,SAMN11653942,Agroscope,2019-05-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,54,0.462110247014271,3133908,1.0,0.0,1.0,1.0
GCF_002148875.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,DPC2071,GCF_002148875.1,41,2936872,71631.0,300051,151300,73682,315856.511,2034,536232,10.216686324770029,ASM214887v1,1597,,GCF_002148875.1,GCA_002148875.1,yes,SAMN05949321,"Teagasc, Moorepark",2017-05-18,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,41,0.4633262872879717,2936872,1.0,0.0,1.0,1.0
GCF_905131355.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,IBR071,GCF_905131355.1,91,3000029,32967.4,268793,126520,43240,251955.611,302,418753,8.959680056426121,LPIBR,1597,,GCF_905131355.1,GCA_905131355.1,yes,SAMEA7577051,IBR-UNR,2021-01-28,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,91,0.4641188468511471,3000029,1.0,0.0,1.0,1.0
GCF_002027415.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,W14,GCF_002027415.1,66,2772578,42008.8,217580,68697,17295,179340.885,2031,373745,7.847570023277974,ASM202741v1,1597,,GCF_002027415.1,GCA_002027415.1,yes,SAMN06480069,The University of Hong Kong,2017-03-14,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,66,0.46426719104025205,2772578,2.0,2.0,2.0,2.0
GCF_003712665.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM22277,GCF_003712665.1,50,2981414,59628.3,211315,81189,41330,201275.256,526,353039,7.087744271677801,ASM371266v1,1597,,GCF_003712665.1,GCA_003712665.1,yes,SAMN04088882,University of Bern,2018-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,50,0.46290048949927787,2981414,2.0,2.0,2.0,2.0
GCF_003712795.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM4067,GCF_003712795.1,57,3070487,53868.2,211118,57402,28291,207449.748,577,395828,6.875717109370599,ASM371279v1,1597,,GCF_003712795.1,GCA_003712795.1,yes,SAMN04088889,University of Bern,2018-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,57,0.4622256990503461,3070487,2.0,1.0,2.0,2.0
GCF_002148885.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,DPC4536,GCF_002148885.1,35,3078575,87959.3,191696,83090,54997,205753.485,1367,426277,6.226776999098609,ASM214888v1,1597,,GCF_002148885.1,GCA_002148885.1,yes,SAMN06463780,"Teagasc, Moorepark",2017-05-18,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,35,0.46343032084649555,3078575,2.0,0.0,2.0,2.0
GCF_008868525.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,BIO5452,GCF_008868525.1,95,2956025,31116.1,186306,61302,39801,167564.465,212,284575,6.302585397620115,ASM886852v1,1597,,GCF_008868525.1,GCA_008868525.1,yes,SAMN12856540,Bioprox,2019-10-07,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,95,0.4629967608528345,2956025,2.0,1.0,2.0,2.0
GCF_012241605.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,DTA81,GCF_012241605.1,39,3002945,76998.6,2924905,2924905,2924905,2849249.34,202,2924905,97.40121780452188,ASM1224160v1,1597,,GCF_012241605.1,GCA_012241605.1,yes,SAMN14517101,Padova university,2020-04-08,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,39,0.4610753776709197,3002945,1.0,0.0,1.0,1.0
GCF_002849575.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,DUP 13076,GCF_002849575.1,150,3048314,20322.1,153320,64509,27367,166293.437,214,434880,5.029665579070922,ASM284957v1,1597,,GCF_002849575.1,GCA_002849575.1,yes,SAMN08239980,University of Connecticut,2018-01-02,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,150,0.4628237117304845,3048314,1.0,0.0,1.0,1.0
GCF_002914885.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,LMG S-29188,GCF_002914885.1,47,2868101,61023.4,150747,99678,42073,219459.814,428,583231,5.2559864523599416,ASM291488v1,1597,,GCF_002914885.1,GCA_002914885.1,yes,SAMN07187783,CDI investments,2018-02-02,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,47,0.46404955752952914,2868101,2.0,1.0,2.0,2.0
GCF_002148805.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,DPC4206,GCF_002148805.1,49,3095268,63168.7,142300,89124,40229,157975.808,692,322047,4.597340198005472,ASM214880v1,1597,,GCF_002148805.1,GCA_002148805.1,yes,SAMN06220137,"Teagasc, Moorepark",2017-05-18,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,49,0.46319834017603645,3095268,2.0,0.0,2.0,2.0
GCF_003712245.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM18108,GCF_003712245.1,80,3145663,39320.8,136329,62846,17685,170256.142,502,407373,4.333871746592054,ASM371224v1,1597,,GCF_003712245.1,GCA_003712245.1,yes,SAMN04088862,University of Bern,2018-11-06,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,80,0.4604428382824225,3145663,3.0,2.0,3.0,3.0
GCF_003712825.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM8374,GCF_003712825.1,78,3073151,39399.4,134390,53354,31036,222724.531,541,552135,4.373036014175678,ASM371282v1,1597,,GCF_003712825.1,GCA_003712825.1,yes,SAMN04088896,University of Bern,2018-11-06,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,78,0.46125426313253076,3073151,2.0,2.0,2.0,2.0
GCF_003713005.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM7821,GCF_003713005.1,62,3062124,49389.1,130795,75185,33686,137482.908,566,277794,4.271381563907928,ASM371300v1,1597,,GCF_003713005.1,GCA_003713005.1,yes,SAMN04088894,University of Bern,2018-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,62,0.46215208789715895,3062124,4.0,1.0,4.0,4.0
GCF_000474615.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,5b,GCF_000474615.1,91,3019931,33186.1,128991,68109,26303,161846.425,208,411480,4.271322755387457,Lcasei5b_2.0,1597,,GCF_000474615.1,GCA_000474615.1,yes,SAMN02470054,Instituto de Productos Lacteos de Asturias (IPLA-CSIC),2013-10-17,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,91,0.4634367473958842,3019931,2.0,1.0,2.0,2.0
GCF_003712985.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM8140,GCF_003712985.1,72,3105363,43130.0,128855,47797,18618,210684.655,739,521119,4.149434381745387,ASM371298v1,1597,,GCF_003712985.1,GCA_003712985.1,yes,SAMN04088895,University of Bern,2018-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,72,0.46225191708666585,3105363,2.0,1.0,2.0,2.0
GCF_002406665.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,B3,GCF_002406665.1,73,3015046,41302.0,128510,55718,24840,134601.631,613,323428,4.2622898622442245,ASM240666v1,1597,,GCF_002406665.1,GCA_002406665.1,yes,SAMN07665582,McGill University,2017-10-01,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,73,0.4629620907939713,3015046,2.0,2.0,2.0,2.0
GCF_018257175.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,Dm-2019-60,GCF_018257175.1,55,3018739,54886.2,128475,80592,46130,147791.579,624,314483,4.2559161292181935,ASM1825717v1,1597,,GCF_018257175.1,GCA_018257175.1,yes,SAMN17146146,Cornell University,2021-05-04,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,55,0.46357800392813026,3018739,1.0,0.0,1.0,1.0
GCF_003640765.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,UBLPC-35,GCF_003640765.1,11,3038799,276254.5,2520091,2520091,240365,2126627.476,211,2520091,82.93049326395067,ASM364076v1,1597,,GCF_003640765.1,GCA_003640765.1,yes,SAMN10147909,Unique Biotech Limited,2018-10-15,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,11,0.46019266164033884,3038799,2.0,0.0,2.0,2.0
GCF_000309685.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,T71499,GCF_000309685.1,55,3000054,54546.4,125552,54233,31170,121743.22,1018,265327,4.184991336822604,ASM30968v1,1597,,GCF_000309685.1,GCA_000309685.1,yes,SAMN02472001,University of Wisconsin-Madison and Utah State University,2012-11-02,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,55,0.4623203449004585,3000054,2.0,1.0,2.0,2.0
GCF_015560865.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,1001095IJ_161003_H4,GCF_015560865.1,86,3047908,35440.8,124802,55240,25104,152704.057,1034,434654,4.094677398399164,ASM1556086v1,1597,,GCF_015560865.1,GCA_015560865.1,yes,SAMN15532806,Icahn School of Medicine at Mount Sinai,2020-11-17,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,86,0.46199950917153665,3047908,1.0,0.0,1.0,1.0
GCF_015551195.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,1001295B_180824_D1,GCF_015551195.1,54,3071771,56884.6,122316,73924,39084,199935.213,1117,535366,3.981937455624133,ASM1555119v1,1597,,GCF_015551195.1,GCA_015551195.1,yes,SAMN15533266,Icahn School of Medicine at Mount Sinai,2020-11-17,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,54,0.46145920382736866,3071771,3.0,1.0,3.0,3.0
GCF_003712605.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM19353,GCF_003712605.1,57,3030548,53167.5,121212,82988,41732,136886.435,610,345660,3.999672666461643,ASM371260v1,1597,,GCF_003712605.1,GCA_003712605.1,yes,SAMN04088879,University of Bern,2018-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,57,0.4626292010553867,3030548,2.0,2.0,2.0,2.0
GCF_001981715.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,RI-210,GCF_001981715.1,58,3059990,52758.4,119495,50380,30579,135567.321,2146,331881,3.90507812117033,ASM198171v1,1597,,GCF_001981715.1,GCA_001981715.1,yes,SAMN05717723,ETH Zurich,2017-02-01,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,58,0.4614067366233223,3059990,3.0,1.0,3.0,3.0
GCF_003712965.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM6410,GCF_003712965.1,82,3173265,38698.4,112142,52191,19739,112513.446,642,237274,3.533962653607562,ASM371296v1,1597,,GCF_003712965.1,GCA_003712965.1,yes,SAMN04088893,University of Bern,2018-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,82,0.46185868498218713,3173265,3.0,1.0,3.0,3.0
GCF_011031945.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,VA02-1AN,GCF_011031945.1,124,3043252,24542.4,111561,62267,25204,149353.188,209,434877,3.665848243918019,ASM1103194v1,1597,,GCF_011031945.1,GCA_011031945.1,yes,SAMN14087235,"RCEID, Khon Kaen University",2020-02-26,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,124,0.46244905121232155,3043252,1.0,0.0,1.0,1.0
GCF_011421685.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,L32,GCF_011421685.1,102,2791239,27365.1,110726,39589,14548,138902.456,259,413535,3.966912184875605,ASM1142168v1,1597,,GCF_011421685.1,GCA_011421685.1,yes,SAMN10869053,Guru Nanak Dev University,2020-03-18,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,102,0.4661825805672678,2791239,3.0,2.0,3.0,3.0
GCF_020540265.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,MSK.19.8,GCF_020540265.1,96,3024930,31509.7,109818,56118,20173,102019.513,301,235946,3.630431117414288,ASM2054026v1,1597,,GCF_020540265.1,GCA_020540265.1,yes,SAMN22165146,University of Chicago,2021-10-20,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,96,0.4627042609250462,3024930,2.0,2.0,2.0,2.0
GCF_003712565.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM19317,GCF_003712565.1,80,3109331,38866.6,108654,49131,18510,125742.633,586,260298,3.494449449093712,ASM371256v1,1597,,GCF_003712565.1,GCA_003712565.1,yes,SAMN04088878,University of Bern,2018-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,80,0.4622782199772234,3109331,2.0,1.0,2.0,2.0
GCF_008904885.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,LactoQK,GCF_008904885.1,84,3016897,35915.4,104861,45934,24812,124490.433,617,318663,3.475789859580887,ASM890488v1,1597,,GCF_008904885.1,GCA_008904885.1,yes,SAMN12634845,"Institute of Biotechnology, Vietnam Academy of Science and Technology (VAST)",2019-10-08,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,84,0.46306420139633536,3016897,2.0,2.0,2.0,2.0
GCF_003712785.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM6161,GCF_003712785.1,62,3026331,48811.8,101493,64146,32699,109872.627,667,248870,3.3536648833191083,ASM371278v1,1597,,GCF_003712785.1,GCA_003712785.1,yes,SAMN04088891,University of Bern,2018-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,62,0.4622108421055066,3026331,4.0,1.0,4.0,4.0
GCF_003712325.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM18123,GCF_003712325.1,169,3107674,18388.6,100815,27135,8004,101984.225,513,266302,3.244066140785681,ASM371232v1,1597,,GCF_003712325.1,GCA_003712325.1,yes,SAMN04088867,University of Bern,2018-11-06,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,169,0.46258359145779127,3107674,1.0,1.0,1.0,1.0
GCF_001895185.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,LC-Ikematsu,GCF_001895185.1,87,3078383,35383.7,100229,49267,22597,105385.452,577,243104,3.25589765795874,ASM189518v1,1597,,GCF_001895185.1,GCA_001895185.1,yes,SAMD00029052,"National Institute of Technology, Okinawa College",2016-11-09,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,87,0.4621806318447055,3078383,3.0,0.0,3.0,3.0
GCF_001540885.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,Lc1542,GCF_001540885.1,86,2924051,34000.6,98070,54875,19135,118974.92,569,264917,3.3539086698556217,ASM154088v1,1597,,GCF_001540885.1,GCA_001540885.1,yes,SAMN03702539,Geneva University Hospitals,2016-01-25,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,86,0.465278820376252,2924051,2.0,0.0,2.0,2.0
GCF_003571925.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,DTA83,GCF_003571925.1,70,3034380,43348.3,146328,75196,29690,160563.555,1045,391500,4.82233602910644,ASM357192v1,1597,,GCF_003571925.1,GCA_003571925.1,yes,SAMN09715191,University of Verona,2018-09-17,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,70,0.46264245084663097,3034380,1.0,0.0,1.0,1.0
GCF_000309765.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,Lc-10,GCF_000309765.1,76,2951397,38834.2,95588,41507,23727,112727.38,816,332419,3.238737452128602,ASM30976v1,1597,,GCF_000309765.1,GCA_000309765.1,yes,SAMN02472012,"University of Wisconsin-Madison, Utah State University, and Danisco USA Inc.",2012-11-02,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,76,0.46378748775579837,2951397,2.0,1.0,2.0,2.0
GCF_018729425.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,MYD3,GCF_018729425.1,167,2989438,17900.8,94538,41806,16562,110877.884,204,298085,3.1624004244276014,ASM1872942v1,1597,,GCF_018729425.1,GCA_018729425.1,yes,SAMN16551136,Atma Jaya Catholic University of Indonesia,2021-06-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,167,0.46292915256981415,2989438,2.0,2.0,2.0,2.0
GCF_901933195.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,INIA P272,GCF_901933195.1,68,3061851,45027.2,94368,55873,32221,120207.813,1001,261159,3.0820572261680925,INIA P272,1597,,GCF_901933195.1,GCA_901933195.1,yes,SAMEA5671866,UVEG,2019-06-26,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,68,0.4627445946912505,3061851,2.0,1.0,2.0,2.0
GCF_008016825.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,SA5,GCF_008016825.1,128,3152509,24629.0,93327,42482,14355,187884.916,226,613221,2.960403919544718,ASM801682v1,1597,,GCF_008016825.1,GCA_008016825.1,yes,SAMN11812296,University of Surrey,2019-08-19,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,128,0.46227592054455674,3152509,2.0,2.0,2.0,2.0
GCF_002904305.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,CCC B1205,GCF_002904305.1,83,3250335,39160.7,90266,52344,32229,126405.716,502,329039,2.777129126690018,ASM290430v1,1597,,GCF_002904305.1,GCA_002904305.1,yes,SAMN03813856,University of Saskatchewan,2018-01-29,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,83,0.4607134341537103,3250335,4.0,3.0,4.0,4.0
GCF_003712535.1,custom,Lacticaseibacillus paracasei (firmicutes),Lacticaseibacillus,paracasei,FAM18175,GCF_003712535.1,128,2959560,23121.6,89338,25450,10549,156225.603,524,465363,3.0186243901120435,ASM371253v1,1597,,GCF_003712535.1,GCA_003712535.1,yes,SAMN04088877,University of Bern,2018-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,,Lacticaseibacillus,128,0.46275628809687924,2959560,0.0,0.0,0.0,0.0
