genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_009808085.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM19169,GCF_009808085.1,14,1906099,136149.9,310705,182773,130635,317699.155,397,505402,16.300569907439225,ASM980808v1,1255,,GCF_009808085.1,GCA_009808085.1,yes,SAMN13008308,Agroscope,2019-12-30,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,14,0.3711454651620928,1906099,2.0,1.0,2.0,2.0
GCF_009808845.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM18813,GCF_009808845.1,33,2002643,60686.2,308715,188608,63074,412349.224,208,755647,15.415378577210216,ASM980884v1,1255,,GCF_009808845.1,GCA_009808845.1,yes,SAMN13008385,Agroscope,2019-12-30,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,33,0.3721127529969146,2002643,2.0,0.0,2.0,2.0
GCF_015613145.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,LMG 13560,GCF_015613145.1,18,1856028,103112.7,298150,249503,144014,302741.387,255,443249,16.063874036383073,ASM1561314v1,1255,,GCF_015613145.1,GCA_015613145.1,yes,SAMN16675130,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,18,0.3698225457805593,1856028,2.0,0.0,2.0,2.0
GCF_009808815.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM20650,GCF_009808815.1,19,1859448,97865.7,297252,124347,95585,277740.662,208,438100,15.98603456509674,ASM980881v1,1255,,GCF_009808815.1,GCA_009808815.1,yes,SAMN13008387,Agroscope,2019-12-30,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,19,0.3716360984550254,1859448,3.0,1.0,3.0,3.0
GCF_007992275.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,NBRC 107768,GCF_007992275.1,22,1736608,78936.7,295778,135351,59206,244851.133,543,354622,17.031938123053678,ASM799227v1,1255,,GCF_007992275.1,GCA_007992275.1,yes,SAMD00172662,National Institute of Technology and Evaluation Biological Resource Center,2019-07-31,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,22,0.3723724640218172,1736608,3.0,1.0,3.0,3.0
GCF_013385165.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,TUCO-3,GCF_013385165.1,28,1938078,69217.1,295212,109522,62241,255338.139,585,421813,15.232204276608062,ASM1338516v1,1255,,GCF_013385165.1,GCA_013385165.1,yes,SAMN15374531,CERELA,2020-07-01,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,28,0.3717827662250951,1938078,2.0,1.0,2.0,2.0
GCF_002724015.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,NBRC 3182,GCF_002724015.1,27,1830385,67792.0,291756,120832,48585,236753.201,1005,382914,15.939597407102877,ASM272401v1,1255,,GCF_002724015.1,GCA_002724015.1,yes,SAMD00093675,National Institute of Technology and Evaluation Biological Resource Center,2017-10-24,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,27,0.3703985773484813,1830385,1.0,0.0,1.0,1.0
GCF_015612965.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM 24207,GCF_015612965.1,39,2015176,51671.2,291629,129320,63816,257442.04,221,432345,14.47163920173722,ASM1561296v1,1255,,GCF_015612965.1,GCA_015612965.1,yes,SAMN16675140,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,39,0.3725664656585827,2015176,2.0,0.0,2.0,2.0
GCF_021378055.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,ST75/87BZ,GCF_021378055.1,16,1818442,113652.6,282292,135295,79514,219590.307,1328,354780,15.523838538705112,ASM2137805v1,1255,,GCF_021378055.1,GCA_021378055.1,yes,SAMN19274596,Universidade de Sao Paulo,2022-01-05,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,16,0.3707794914547728,1818442,3.0,2.0,3.0,3.0
GCF_015613105.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM 18528,GCF_015613105.1,28,1990876,71102.7,271453,235497,79123,283163.341,255,468001,13.63485219571686,ASM1561310v1,1255,,GCF_015613105.1,GCA_015613105.1,yes,SAMN16675133,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,28,0.3697960093948593,1990876,3.0,1.0,3.0,3.0
GCF_015613305.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,DSM 20281,GCF_015613305.1,18,1765784,98099.1,253951,209940,131044,290441.72,255,486105,14.3817703637591,ASM1561330v1,1255,,GCF_015613305.1,GCA_015613305.1,yes,SAMN16675123,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,18,0.3719633885005187,1765784,2.0,0.0,2.0,2.0
GCF_004115445.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,6_1,GCF_004115445.1,41,1808377,44106.8,245036,133469,75064,263077.662,232,492982,13.550050680803835,ASM411544v1,1255,,GCF_004115445.1,GCA_004115445.1,yes,SAMN10721079,Beijing Technology and Business University,2019-01-28,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,41,0.3716503804239934,1808377,2.0,0.0,2.0,2.0
GCF_015613055.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM 20675,GCF_015613055.1,45,1886703,41926.7,240795,128573,38244,201461.263,202,307056,12.762740081507264,ASM1561305v1,1255,,GCF_015613055.1,GCA_015613055.1,yes,SAMN16675135,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,45,0.3728064247525975,1886703,1.0,1.0,1.0,1.0
GCF_015613745.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM 24213,GCF_015613745.1,65,2020057,31077.8,229989,74921,34001,214988.028,200,373132,11.38527279180736,ASM1561374v1,1255,,GCF_015613745.1,GCA_015613745.1,yes,SAMN16675143,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,65,0.3726394849254253,2020057,4.0,0.0,4.0,4.0
GCF_009809195.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM17622,GCF_009809195.1,33,1857255,56280.5,131018,68790,24497,147040.064,397,295774,7.054389408024208,ASM980919v1,1255,,GCF_009809195.1,GCA_009809195.1,yes,SAMN13008369,Agroscope,2019-12-30,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,33,0.3711245897843861,1857255,2.0,0.0,2.0,2.0
GCF_015613315.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,DSM 20280,GCF_015613315.1,81,1912226,23607.7,126467,51159,24160,132932.046,202,292740,6.613601112002452,ASM1561331v1,1255,,GCF_015613315.1,GCA_015613315.1,yes,SAMN16675122,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,81,0.3717756164804788,1912226,2.0,1.0,2.0,2.0
GCF_009809485.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM19083,GCF_009809485.1,34,1766408,51953.2,102521,50300,29191,114639.604,397,248870,5.8039252539617125,ASM980948v1,1255,,GCF_009809485.1,GCA_009809485.1,yes,SAMN13008353,Agroscope,2019-12-30,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,34,0.3725815326923338,1766408,1.0,0.0,1.0,1.0
GCF_009809425.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM19080,GCF_009809425.1,38,1808652,47596.1,93775,51308,29303,93708.626,397,191327,5.184800613937894,ASM980942v1,1255,,GCF_009809425.1,GCA_009809425.1,yes,SAMN13008356,Agroscope,2019-12-30,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,38,0.3720245796316815,1808652,2.0,2.0,2.0,2.0
GCF_009809875.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM19086,GCF_009809875.1,44,1783574,40535.8,91657,39201,26608,103814.236,397,248811,5.138951341519892,ASM980987v1,1255,,GCF_009809875.1,GCA_009809875.1,yes,SAMN13008333,Agroscope,2019-12-30,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,44,0.3734809993866248,1783574,1.0,0.0,1.0,1.0
GCF_015612975.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM 23908,GCF_015612975.1,50,1854010,37080.2,89810,53667,28956,125604.324,226,287681,4.84409469204589,ASM1561297v1,1255,,GCF_015612975.1,GCA_015612975.1,yes,SAMN16675139,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,50,0.3722984234173494,1854010,1.0,0.0,1.0,1.0
GCF_001748065.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,LP28,GCF_001748065.1,1,1774865,1774865.0,1774865,1774865,1774865,1774865.0,1774865,1774865,100.0,ASM174806v1,1255,,GCF_001748065.1,GCA_001748065.1,yes,SAMD00036446,"Department of Molecular Biology and Biotechnology, Graduate School of Biomedical and Health Sciences, Hiroshima University",2016-08-24,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,1,0.3662177123330506,1774865,1.0,0.0,1.0,1.0
GCF_000014505.1,custom,Pediococcus pentosaceus ATCC 25745 (firmicutes),Pediococcus,pentosaceus,ATCC 25745,GCF_000014505.1,1,1832387,1832387.0,1832387,1832387,1832387,1832387.0,1832387,1832387,100.0,ASM1450v1,278197,Representative Genome,GCF_000014505.1,GCA_000014505.1,yes,SAMN02598525,"US DOE Joint Genome Institute (JGI), The Lactic Acid Bacteria Genome Consortium and Fidelity Systems Inc.",2006-10-13,na,major,Complete Genome,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,1,0.3735782888658345,1832387,2.0,0.0,2.0,2.0
GCF_000708635.1,custom,Pediococcus pentosaceus CGMCC 7049 (firmicutes),Pediococcus,pentosaceus,CGMCC 7049,GCF_000708635.1,8,1751049,218881.1,476563,412855,129527,390267.295,9349,484110,27.215857466010373,PenPed1.0,1460385,,GCF_000708635.1,GCA_000708635.1,yes,SAMN02639794,"State Key Laboratory for Diagnosis and Treatment of Infectious Disease, The First Affiliated Hospital, Zhejiang University",2014-06-16,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,8,0.3729895622566815,1751049,2.0,0.0,2.0,2.0
GCF_000285875.1,custom,Pediococcus pentosaceus IE-3 (firmicutes),Pediococcus,pentosaceus,IE-3,GCF_000285875.1,91,1802376,19806.3,115249,68208,26727,107636.707,501,183723,6.3942817702854455,ASM28587v1,1133596,,GCF_000285875.1,GCA_000285875.1,yes,SAMEA2272526,Institute of Microbial Technology (CSIR),2012-04-25,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,91,0.3721887109016099,1802376,4.0,2.0,4.0,4.0
GCF_000496265.1,custom,Pediococcus pentosaceus SL4 (firmicutes),Pediococcus,pentosaceus,SL4,GCF_000496265.1,1,1789138,1789138.0,1789138,1789138,1789138,1789138.0,1789138,1789138,100.0,ASM49626v1,1408206,,GCF_000496265.1,GCA_000496265.1,yes,SAMN02603952,The Technical University of Denmark,2013-11-08,na,major,Complete Genome,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,1,0.3730282404152167,1789138,1.0,0.0,1.0,1.0
GCF_011800215.1,custom,Pediococcus sp. EKM201D (firmicutes),Pediococcus,sp.,EKM201D,GCF_011800215.1,13,1863914,143378.0,440959,215119,132034,350795.285,254,533606,23.657690215321093,ASM1180021v1,1683697,,GCF_011800215.1,GCA_011800215.1,yes,SAMN14070316,University of Guelph,2020-03-31,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,13,0.3711061776455351,1863914,2.0,0.0,2.0,2.0
GCF_011800255.1,custom,Pediococcus sp. EKM202D (firmicutes),Pediococcus,sp.,EKM202D,GCF_011800255.1,16,1863914,116494.6,440287,214918,114038,348128.843,242,533379,23.621637049778048,ASM1180025v1,1683698,,GCF_011800255.1,GCA_011800255.1,yes,SAMN14070325,University of Guelph,2020-03-31,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,16,0.3710686222647611,1863914,2.0,0.0,2.0,2.0
GCF_019614475.1,custom,Pediococcus sp. MR001 (firmicutes),Pediococcus,sp.,MR001,GCF_019614475.1,1,1804896,1804896.0,1804896,1804896,1804896,1804896.0,1804896,1804896,100.0,ASM1961447v1,2687303,,GCF_019614475.1,GCA_019614475.1,yes,SAMN13612138,"Faculty of Science, Prince of Songkla University",2021-08-16,na,major,Complete Genome,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,1,0.3717577079233374,1804896,1.0,0.0,1.0,1.0
