genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_006971425.1,PRJNA518066,ASM697142v1,Complete Genome,na,SAMN10851932,2019-07-15,GCA_006971425.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_006971425.1,,yes,major,pseudotuberculosis,OVIZ01,UFMG,1719,ncbi
GCF_001447295.1,PRJNA301685,ASM144729v1,Complete Genome,na,SAMN04254308,2015-11-23,GCA_001447295.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_001447295.1,,yes,major,pseudotuberculosis,N1,Federal Universityof Minas Gerais,1719,ncbi
GCF_000972805.1,PRJNA259231,ASM97280v1,Complete Genome,na,SAMN03002797,2015-04-16,GCA_000972805.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_000972805.1,,yes,major,pseudotuberculosis,226,Rede Paraense de genômica e proteômica,1719,ncbi
GCF_008461625.1,PRJNA516406,ASM846162v1,Complete Genome,na,SAMN10788318,2019-09-17,GCA_008461625.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_008461625.1,,yes,major,pseudotuberculosis,E13,UFMG,1719,ncbi
GCF_008461845.1,PRJNA516408,ASM846184v1,Complete Genome,na,SAMN10788352,2019-09-17,GCA_008461845.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_008461845.1,,yes,major,pseudotuberculosis,E16,UFMG,1719,ncbi
GCF_901482565.1,PRJEB6403,45076_G01,Complete Genome,na,SAMEA3893444,2019-05-11,GCA_901482565.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_901482565.1,,yes,major,pseudotuberculosis,NCTC4681,SC,1719,ncbi
GCF_002794435.1,PRJNA415048,ASM279443v1,Complete Genome,na,SAMN07813396,2017-11-21,GCA_002794435.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_002794435.1,,yes,major,pseudotuberculosis,PA08,Universidade Federal do Para,1719,ncbi
GCF_002869805.1,PRJNA417751,ASM286980v1,Complete Genome,na,SAMN08005600,2018-01-09,GCA_002869805.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_002869805.1,,yes,major,pseudotuberculosis,KM01,Institute of Yunnan Animal Science and Veterinary Jindian,1719,ncbi
GCF_004193655.1,PRJNA520794,ASM419365v1,Complete Genome,na,SAMN10867870,2019-02-13,GCA_004193655.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_004193655.1,,yes,major,pseudotuberculosis,CAPNAT1,UFMG,1719,ncbi
GCF_006971625.1,PRJNA518068,ASM697162v1,Complete Genome,na,SAMN10851957,2019-07-15,GCA_006971625.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_006971625.1,,yes,major,pseudotuberculosis,OVIOS02,UFMG,1719,ncbi
GCF_004193635.1,PRJNA520792,ASM419363v1,Complete Genome,na,SAMN10867847,2019-02-13,GCA_004193635.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_004193635.1,,yes,major,pseudotuberculosis,CR07,UFMG,1719,ncbi
GCF_005341445.1,PRJNA516220,ASM534144v1,Complete Genome,na,SAMN10785289,2019-05-14,GCA_005341445.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_005341445.1,,yes,major,pseudotuberculosis,Cap5W,UFMG,1719,ncbi
GCF_004193955.1,PRJNA520800,ASM419395v1,Complete Genome,na,SAMN10867917,2019-02-13,GCA_004193955.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_004193955.1,,yes,major,pseudotuberculosis,87MAT,UFMG,1719,ncbi
GCF_004295625.1,PRJNA520801,ASM429562v1,Complete Genome,na,SAMN10867920,2019-02-25,GCA_004295625.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_004295625.1,,yes,major,pseudotuberculosis,99MAT,UFMG,1719,ncbi
GCF_004193695.1,PRJNA520796,ASM419369v1,Complete Genome,na,SAMN10867909,2019-02-13,GCA_004193695.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_004193695.1,,yes,major,pseudotuberculosis,CAPMI05,UFMG,1719,ncbi
GCF_001653315.1,PRJNA312392,ASM165331v1,Complete Genome,na,SAMN04497724,2016-05-27,GCA_001653315.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_001653315.1,,yes,major,pseudotuberculosis,MEX9,UFMG,1719,ncbi
GCF_001682255.2,PRJNA314128,ASM168225v2,Complete Genome,na,SAMN04529096,2020-01-16,GCA_001682255.2,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_001682255.2,,yes,major,pseudotuberculosis,T1,Federal University of Minas Gerais,1719,ncbi
GCF_004332375.1,PRJNA520798,ASM433237v1,Complete Genome,na,SAMN10867915,2019-03-07,GCA_004332375.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_004332375.1,,yes,major,pseudotuberculosis,04MAT,UFMG,1719,ncbi
GCF_002953235.1,PRJNA431207,ASM295323v1,Complete Genome,na,SAMN08385055,2018-02-05,GCA_002953235.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_002953235.1,,yes,major,pseudotuberculosis,OVI2C,UFMG,1719,ncbi
GCF_004323755.1,PRJNA520797,ASM432375v1,Complete Genome,na,SAMN10867914,2019-03-04,GCA_004323755.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_004323755.1,,yes,major,pseudotuberculosis,Cap8W,UFMG,1719,ncbi
GCF_003955905.1,PRJNA507001,ASM395590v1,Complete Genome,na,SAMN10477943,2018-12-19,GCA_003955905.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_003955905.1,,yes,major,pseudotuberculosis,OVIAF1,UFMG,1719,ncbi
GCF_005341465.1,PRJNA509244,ASM534146v1,Complete Genome,na,SAMN10574822,2019-05-14,GCA_005341465.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_005341465.1,,yes,major,pseudotuberculosis,Cap4W,UFMG,1719,ncbi
GCF_006971065.1,PRJNA518069,ASM697106v1,Complete Genome,na,SAMN10851958,2019-07-15,GCA_006971065.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_006971065.1,,yes,major,pseudotuberculosis,CAPGE03,UFMG,1719,ncbi
GCF_004941425.1,PRJNA508997,ASM494142v1,Complete Genome,na,SAMN10535399,2019-04-30,GCA_004941425.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_004941425.1,,yes,major,pseudotuberculosis,OVI1FL,UFMG,1719,ncbi
GCF_002953315.1,PRJNA431209,ASM295331v1,Complete Genome,na,SAMN08385381,2018-02-05,GCA_002953315.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_002953315.1,,yes,major,pseudotuberculosis,CAPJ4,UFMG,1719,ncbi
GCF_009759765.1,PRJNA594517,ASM975976v1,Complete Genome,na,SAMN13520126,2019-12-17,GCA_009759765.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_009759765.1,,yes,major,pseudotuberculosis,MEX2,UFMG,1719,ncbi
GCF_006971245.1,PRJNA518065,ASM697124v1,Complete Genome,na,SAMN10851934,2019-07-15,GCA_006971245.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_006971245.1,,yes,major,pseudotuberculosis,OVID04,UFMG,1719,ncbi
GCF_002953955.1,PRJNA431208,ASM295395v1,Complete Genome,na,SAMN08385056,2018-02-06,GCA_002953955.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_002953955.1,,yes,major,pseudotuberculosis,OVI03,UFMG,1719,ncbi
GCF_004193675.1,PRJNA520795,ASM419367v1,Complete Genome,na,SAMN10867906,2019-02-13,GCA_004193675.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_004193675.1,,yes,major,pseudotuberculosis,CAPMI03,UFMG,1719,ncbi
GCF_001481675.1,PRJNA294672,ASM148167v1,Complete Genome,na,SAMN04028217,2015-12-23,GCA_001481675.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_001481675.1,,yes,major,pseudotuberculosis,MEX25,Federal University of Minas Gerais,1719,ncbi
GCF_004771435.1,PRJNA509207,ASM477143v1,Complete Genome,na,SAMN10573989,2019-04-11,GCA_004771435.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_004771435.1,,yes,major,pseudotuberculosis,Cap1C,UFMG,1719,ncbi
GCF_009759705.1,PRJNA594388,ASM975970v1,Complete Genome,na,SAMN13514251,2019-12-17,GCA_009759705.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_009759705.1,,yes,major,pseudotuberculosis,PAT16,UFMG,1719,ncbi
GCF_001481715.1,PRJNA292562,ASM148171v1,Complete Genome,na,SAMN03981486,2015-12-23,GCA_001481715.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_001481715.1,,yes,major,pseudotuberculosis,PO222/4-1,Federal University of Minas Gerais,1719,ncbi
GCF_003955885.1,PRJNA509036,ASM395588v1,Complete Genome,na,SAMN10535921,2018-12-19,GCA_003955885.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_003955885.1,,yes,major,pseudotuberculosis,Cap1W,UFMG,1719,ncbi
GCF_002953275.1,PRJNA431210,ASM295327v1,Complete Genome,na,SAMN08385397,2018-02-05,GCA_002953275.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_002953275.1,,yes,major,pseudotuberculosis,CAP3W,UFMG,1719,ncbi
GCF_001017615.1,PRJNA282769,ASM101761v1,Complete Genome,na,SAMN03577816,2015-06-02,GCA_001017615.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_001017615.1,,yes,major,pseudotuberculosis,12C,Federal Universityof Minas Gerais,1719,ncbi
GCF_001942005.2,PRJNA353916,ASM194200v2,Complete Genome,na,SAMN06028557,2017-11-06,GCA_001942005.2,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_001942005.2,,yes,major,pseudotuberculosis,PA07,Federal University of Para,1719,ncbi
GCF_000814865.1,PRJNA267107,ASM81486v1,Complete Genome,na,SAMN03177795,2015-01-06,GCA_000814865.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_000814865.1,,yes,major,pseudotuberculosis,VD57,Federal University of Minas Gerais,1719,ncbi
GCF_002009415.1,PRJNA354849,ASM200941v1,Complete Genome,na,SAMN06052515,2017-03-02,GCA_002009415.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_002009415.1,,yes,major,pseudotuberculosis,MIC6,UFMG,1719,ncbi
GCF_009905275.1,PRJNA594385,ASM990527v1,Complete Genome,na,SAMN13514205,2020-01-19,GCA_009905275.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_009905275.1,,yes,major,pseudotuberculosis,PAT14,UFMG,1719,ncbi
GCF_001298505.1,PRJNA292562,ASM129850v1,Complete Genome,na,SAMN04038596,2015-09-24,GCA_001298505.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_001298505.1,,yes,major,pseudotuberculosis,PO269-5,Federal University of Minas Gerais,1719,ncbi
GCF_001975165.1,PRJNA348354,ASM197516v1,Complete Genome,na,SAMN05907792,2017-01-30,GCA_001975165.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_001975165.1,,yes,major,pseudotuberculosis,MEX1,UFMG,1719,ncbi
GCF_001481755.1,PRJNA294677,ASM148175v1,Complete Genome,na,SAMN04028218,2015-12-23,GCA_001481755.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_001481755.1,,yes,major,pseudotuberculosis,E56,Federal University of Minas Gerais,1719,ncbi
GCF_001653295.1,PRJNA311038,ASM165329v1,Complete Genome,na,SAMN04458014,2016-05-27,GCA_001653295.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_001653295.1,,yes,major,pseudotuberculosis,E55,UFMG,1719,ncbi
GCF_001433475.1,PRJNA295559,ASM143347v1,Complete Genome,na,SAMN04075758,2015-11-05,GCA_001433475.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_001433475.1,,yes,major,pseudotuberculosis,1002B,Federal Universityof Minas Gerais,1719,ncbi
GCF_009762615.1,PRJNA592180,ASM976261v1,Complete Genome,na,SAMN13413528,2019-12-18,GCA_009762615.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_009762615.1,,yes,major,pseudotuberculosis,SigK,UFMG,1719,ncbi
GCF_001663495.1,PRJNA318798,ASM166349v1,Complete Genome,na,SAMN04867886,2016-06-16,GCA_001663495.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_001663495.1,,yes,major,pseudotuberculosis,PA02,Federal University of Para,1719,ncbi
GCF_000263755.5,PRJNA157069,ASM26375v3,Complete Genome,na,SAMN02603745,2019-12-13,GCA_000263755.3,full,Corynebacterium,Corynebacterium pseudotuberculosis 258 (high G+C Gram-positive bacteria),GCF_000263755.5,,yes,major,pseudotuberculosis,258,Rede Paraense de Genômica e Proteômica,1168865,ncbi
GCF_000259155.4,PRJNA73223,ASM25915v4,Complete Genome,na,SAMN02603749,2019-12-13,GCA_000259155.4,full,Corynebacterium,Corynebacterium pseudotuberculosis 31 (high G+C Gram-positive bacteria),GCF_000259155.4,,yes,major,pseudotuberculosis,31,Rede Paraense de Genomica e Proteomica,1087451,ncbi
GCF_000265545.3,PRJNA89445,ASM26554v3,Complete Genome,na,SAMN02603744,2019-12-16,GCA_000265545.3,full,Corynebacterium,Corynebacterium pseudotuberculosis Cp162 (high G+C Gram-positive bacteria),GCF_000265545.3,,yes,major,pseudotuberculosis,Cp162,Rede Paraense de Genômica e Proteômica,1161911,ncbi
GCF_000227605.3,PRJNA61117,ASM22760v3,Complete Genome,na,SAMN02603742,2019-12-13,GCA_000227605.3,full,Corynebacterium,Corynebacterium pseudotuberculosis CIP 52.97 (high G+C Gram-positive bacteria),GCF_000227605.3,,yes,major,pseudotuberculosis,CIP 52.97,Rede Paraense de Genômica e Proteômica,935697,ncbi
GCF_000248375.2,PRJNA71591,ASM24837v2,Complete Genome,na,SAMN02603747,2019-12-16,GCA_000248375.2,full,Corynebacterium,Corynebacterium pseudotuberculosis 316 (high G+C Gram-positive bacteria),GCF_000248375.2,,yes,major,pseudotuberculosis,316,Rede Paraense de Genomica e Proteomica,1074485,ncbi
GCF_000241855.1,PRJNA73231,ASM24185v1,Complete Genome,na,SAMN02603750,2012-01-10,GCA_000241855.1,full,Corynebacterium,Corynebacterium pseudotuberculosis 3/99-5 (high G+C Gram-positive bacteria),GCF_000241855.1,,yes,major,pseudotuberculosis,3/99-5,Rede Paraense de Genomica e Proteomica,1087452,ncbi
GCF_000255935.1,PRJNA77871,ASM25593v1,Complete Genome,na,SAMN02603743,2012-03-23,GCA_000255935.1,full,Corynebacterium,Corynebacterium pseudotuberculosis P54B96 (high G+C Gram-positive bacteria),GCF_000255935.1,,yes,major,pseudotuberculosis,P54B96,Rede Paraense de Genômica e Proteômica,1117942,ncbi
GCF_000258385.1,PRJNA73515,ASM25838v1,Complete Genome,na,SAMN02603753,2012-04-10,GCA_000258385.1,full,Corynebacterium,Corynebacterium pseudotuberculosis 267 (high G+C Gram-positive bacteria),GCF_000258385.1,,yes,major,pseudotuberculosis,267,Rede Paraense de Genomica e Proteomica,1089446,ncbi
GCF_000227175.1,PRJNA73233,ASM22717v1,Complete Genome,na,SAMN02603751,2011-10-03,GCA_000227175.1,full,Corynebacterium,Corynebacterium pseudotuberculosis 42/02-A (high G+C Gram-positive bacteria),GCF_000227175.1,,yes,major,pseudotuberculosis,42/02-A,Rede Paraense de Genomica e Proteomica,1087453,ncbi
GCF_000152065.3,PRJNA52845,ASM15206v3,Complete Genome,na,SAMN02603739,2019-12-13,GCA_000152065.3,full,Corynebacterium,Corynebacterium pseudotuberculosis I19 (high G+C Gram-positive bacteria),GCF_000152065.3,,yes,major,pseudotuberculosis,I19,Rede Paraense de Genômica e Proteômica,889513,ncbi
GCF_000144675.2,PRJNA40875,ASM14467v2,Complete Genome,na,SAMN02604117,2020-01-16,GCA_000144675.2,full,Corynebacterium,Corynebacterium pseudotuberculosis C231 (high G+C Gram-positive bacteria),GCF_000144675.2,,yes,major,pseudotuberculosis,C231,University Federal of Minas Gerais,681645,ncbi
GCF_000143705.2,PRJNA48979,ASM14370v2,Complete Genome,na,SAMN02603078,2019-12-13,GCA_000143705.2,full,Corynebacterium,Corynebacterium pseudotuberculosis FRC41 (high G+C Gram-positive bacteria),GCF_000143705.2,,yes,major,pseudotuberculosis,FRC41,"Center for Biotechnology, Bielefeld University",765874,ncbi
GCF_000221625.1,PRJNA61115,ASM22162v1,Complete Genome,na,SAMN02603741,2011-07-27,GCA_000221625.1,full,Corynebacterium,Corynebacterium pseudotuberculosis PAT10 (high G+C Gram-positive bacteria),GCF_000221625.1,,yes,major,pseudotuberculosis,PAT10,Rede Paraense de Genômica e Proteômica,935298,ncbi
GCF_000144935.2,PRJNA40687,ASM14493v3,Complete Genome,na,SAMN02603609,2020-01-27,GCA_000144935.3,full,Corynebacterium,Corynebacterium pseudotuberculosis 1002 (high G+C Gram-positive bacteria),GCF_000144935.2,,yes,major,pseudotuberculosis,1002,Minas Gerais Genome Network,679896,ncbi
GCF_013342965.1,PRJNA593524,ASM1334296v1,Chromosome,na,SAMN13490064,2020-06-15,GCA_013342965.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_013342965.1,,yes,major,pseudotuberculosis,PA09,LAPOA-Federal University of Paraiba (UFPB),1719,ncbi
GCF_018361455.1,PRJNA723213,ASM1836145v1,Chromosome,na,SAMN18808670,2021-05-15,GCA_018361455.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_018361455.1,,yes,major,pseudotuberculosis,12CS0282,Northumbria University,1719,ncbi
GCF_003634885.1,PRJNA442833,ASM363488v1,Contig,na,SAMN08778220,2018-10-11,GCA_003634885.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_003634885.1,,yes,major,pseudotuberculosis,DSM 20689,DOE Joint Genome Institute,1719,ncbi
GCF_000729725.1,PRJNA254111,ASM72972v1,Contig,na,SAMN02899790,2014-07-15,GCA_000729725.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_000729725.1,,yes,major,pseudotuberculosis,CCUG 27541,"Oslo University Hospital, Rikshopitalet",1719,ncbi
GCF_001719645.1,PRJNA339888,ASM171964v1,Contig,na,SAMN05609609,2016-09-06,GCA_001719645.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_001719645.1,,yes,major,pseudotuberculosis,XH02,Southwest University,1719,ncbi
GCF_018530905.1,PRJNA731845,ASM1853090v1,Contig,na,SAMN19296246,2021-05-26,GCA_018530905.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_018530905.1,,yes,major,pseudotuberculosis,4600,University of Zurich,1719,ncbi
GCF_018530965.1,PRJNA731845,ASM1853096v1,Contig,na,SAMN19296247,2021-05-26,GCA_018530965.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_018530965.1,,yes,major,pseudotuberculosis,798,University of Zurich,1719,ncbi
GCF_018530925.1,PRJNA731845,ASM1853092v1,Contig,na,SAMN19296245,2021-05-26,GCA_018530925.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_018530925.1,,yes,major,pseudotuberculosis,4480,University of Zurich,1719,ncbi
GCF_018530885.1,PRJNA731845,ASM1853088v1,Contig,na,SAMN19296242,2021-05-26,GCA_018530885.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_018530885.1,,yes,major,pseudotuberculosis,1197,University of Zurich,1719,ncbi
GCF_018530865.1,PRJNA731845,ASM1853086v1,Contig,na,SAMN19296244,2021-05-26,GCA_018530865.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_018530865.1,,yes,major,pseudotuberculosis,4394,University of Zurich,1719,ncbi
GCF_018530935.1,PRJNA731845,ASM1853093v1,Contig,na,SAMN19296243,2021-05-26,GCA_018530935.1,full,Corynebacterium,Corynebacterium pseudotuberculosis (high G+C Gram-positive bacteria),GCF_018530935.1,,yes,major,pseudotuberculosis,3145,University of Zurich,1719,ncbi
