genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_009913555.1,PRJNA438180,ASM991355v1,Complete Genome,na,SAMN08707593,2020-01-22,GCA_009913555.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_009913555.1,,yes,major,subtilis,SRCM102750,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_004119535.1,PRJNA516532,ASM411953v1,Complete Genome,na,SAMN10790858,2019-01-30,GCA_004119535.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004119535.1,,yes,major,subtilis,SRCM103689,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_024972835.1,PRJNA796441,ASM2497283v1,Complete Genome,na,SAMN29620937,2022-09-06,GCA_024972835.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_024972835.1,,yes,major,subtilis,LjM2,"Institut Pasteur of Shanghai, Chinese Academy of Sciences",1423,ncbi
GCF_022570515.1,PRJNA813638,ASM2257051v1,Complete Genome,na,SAMN26514128,2022-03-15,GCA_022570515.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_022570515.1,,yes,major,subtilis,ATC-3,Jiangxi Academy of Agricultural Sciences,1423,ncbi
GCF_025502545.1,PRJNA883075,ASM2550254v1,Complete Genome,na,SAMN30959580,2022-09-30,GCA_025502545.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_025502545.1,,yes,major,subtilis,SRCM116301,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_025502505.1,PRJNA883081,ASM2550250v1,Complete Genome,na,SAMN30959807,2022-09-30,GCA_025502505.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_025502505.1,,yes,major,subtilis,SRCM116268,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_001037985.1,PRJNA285352,ASM103798v1,Complete Genome,na,SAMN03744308,2015-06-23,GCA_001037985.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001037985.1,,yes,major,subtilis,TO-A JPC,Institute of Microbial Technology,1423,ncbi
GCF_024508175.1,PRJNA607328,ASM2450817v1,Complete Genome,na,SAMN29939552,2022-08-03,GCA_024508175.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_024508175.1,,yes,major,subtilis,BGSC b98af,Lawrence Berkeley National Laboratory,1423,ncbi
GCF_024507895.1,PRJNA607328,ASM2450789v1,Complete Genome,na,SAMN29939553,2022-08-03,GCA_024507895.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_024507895.1,,yes,major,subtilis,BGSC 10A5,Lawrence Berkeley National Laboratory,1423,ncbi
GCF_020311615.1,PRJNA701127,ASM2031161v1,Complete Genome,na,SAMN17848993,2021-10-06,GCA_020311615.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_020311615.1,,yes,major,subtilis,ELA2001105,Elanco Animal Health,1423,ncbi
GCF_009914155.1,PRJNA438180,ASM991415v1,Complete Genome,na,SAMN09759286,2020-01-22,GCA_009914155.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_009914155.1,,yes,major,subtilis,SRCM101393,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_023521175.1,PRJNA398615,ASM2352117v1,Complete Genome,na,SAMN08362830,2022-05-23,GCA_023521175.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_023521175.1,,yes,major,subtilis,PK5_52,King Abdullah University of Science and Technology,1423,ncbi
GCF_009662375.1,PRJNA587401,ASM966237v1,Complete Genome,na,SAMN13190555,2019-11-14,GCA_009662375.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_009662375.1,,yes,major,subtilis,MB9_B6,Technical University of Denmark,1423,ncbi
GCF_023521595.1,PRJNA398615,ASM2352159v1,Complete Genome,na,SAMN08362827,2022-05-23,GCA_023521595.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_023521595.1,,yes,major,subtilis,PK5_17,King Abdullah University of Science and Technology,1423,ncbi
GCF_025449235.1,PRJNA881054,ASM2544923v1,Complete Genome,na,SAMN30885125,2022-09-28,GCA_025449235.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_025449235.1,,yes,major,subtilis,4ZT,Fujian Agriculture and Forestry University,1423,ncbi
GCF_019599105.1,PRJNA752499,ASM1959910v1,Complete Genome,na,SAMN20599517,2021-08-15,GCA_019599105.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_019599105.1,,yes,major,subtilis,YPS-32,Jiangnan University,1423,ncbi
GCF_009497795.1,PRJNA487139,ASM949779v1,Complete Genome,na,SAMN09874175,2019-11-04,GCA_009497795.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_009497795.1,,yes,major,subtilis,MENO2,National research centre,1423,ncbi
GCF_023520855.1,PRJNA398615,ASM2352085v1,Complete Genome,na,SAMN08362834,2022-05-23,GCA_023520855.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_023520855.1,,yes,major,subtilis,PK3_9,King Abdullah University of Science and Technology,1423,ncbi
GCF_009662355.1,PRJNA587401,ASM966235v1,Complete Genome,na,SAMN13190557,2019-11-14,GCA_009662355.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_009662355.1,,yes,major,subtilis,P5_B1,Technical University of Denmark,1423,ncbi
GCF_016894165.1,PRJNA700497,ASM1689416v1,Complete Genome,na,SAMN17832981,2021-02-16,GCA_016894165.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_016894165.1,,yes,major,subtilis,BIM B-569G,"Institute of Microbiology, National Academy of Sciences of Belarus",1423,ncbi
GCF_000782835.1,PRJNA265137,ASM78283v1,Complete Genome,na,SAMN03145713,2014-11-14,GCA_000782835.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_000782835.1,,yes,major,subtilis,SG6,"Institute of Agro-products Processing Science and Technology, Chinese Academy of Agricultural Sciences",1423,ncbi
GCF_005160425.1,PRJNA448687,ASM516042v1,Complete Genome,na,SAMN08863465,2019-05-06,GCA_005160425.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_005160425.1,,yes,major,subtilis,MBI 600,"Aristotle University of Thessaloniki, Greece",1423,ncbi
GCF_005849145.1,PRJNA540403,ASM584914v1,Complete Genome,na,SAMN11535052,2019-05-27,GCA_005849145.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_005849145.1,,yes,major,subtilis,PR10,Shandong Agricultural University,1423,ncbi
GCF_002072735.1,PRJNA379713,ASM207273v1,Complete Genome,na,SAMN06618433,2017-03-27,GCA_002072735.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_002072735.1,,yes,major,subtilis,GQJK2,Shandong Agricultural University,1423,ncbi
GCF_002290305.1,PRJNA401163,ASM229030v1,Complete Genome,na,SAMN07598856,2017-09-12,GCA_002290305.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_002290305.1,,yes,major,subtilis,TLO3,Northwest University for Nationalities,1423,ncbi
GCF_004119635.1,PRJNA516536,ASM411963v1,Complete Genome,na,SAMN10790878,2019-01-30,GCA_004119635.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004119635.1,,yes,major,subtilis,SRCM103697,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_002216085.1,PRJNA391556,ASM221608v1,Complete Genome,na,SAMN07270555,2017-07-10,GCA_002216085.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_002216085.1,,yes,major,subtilis,SX01705,Beijing Academy of Agricultural And Forestry Sciences,1423,ncbi
GCF_014171535.1,PRJNA605861,ASM1417153v1,Complete Genome,na,SAMN14081047,2020-08-12,GCA_014171535.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_014171535.1,,yes,major,subtilis,So1b,Network for Extreme Environment Research,1423,ncbi
GCF_002202055.1,PRJNA390048,ASM220205v1,Complete Genome,na,SAMN07212162,2017-06-20,GCA_002202055.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_002202055.1,,yes,major,subtilis,ge28,Chinese Academy of Medical Sciences and Peking Union Medical College,1423,ncbi
GCF_009662455.1,PRJNA587401,ASM966245v1,Complete Genome,na,SAMN13190562,2019-11-14,GCA_009662455.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_009662455.1,,yes,major,subtilis,P9_B1,Technical University of Denmark,1423,ncbi
GCF_005234095.1,PRJNA540007,ASM523409v1,Complete Genome,na,SAMN11519450,2019-05-08,GCA_005234095.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_005234095.1,,yes,major,subtilis,H19,Shanghai Ocean University,1423,ncbi
GCF_004101485.1,PRJNA515120,ASM410148v1,Complete Genome,na,SAMN10743274,2019-01-22,GCA_004101485.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004101485.1,,yes,major,subtilis,SRCM104008,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_004101565.1,PRJNA515144,ASM410156v1,Complete Genome,na,SAMN10743314,2019-01-22,GCA_004101565.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004101565.1,,yes,major,subtilis,SRCM104011,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_023369715.1,PRJNA833922,ASM2336971v1,Complete Genome,na,SAMN28044975,2022-05-14,GCA_023369715.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_023369715.1,,yes,major,subtilis,S16,Hebei Agriculture University,1423,ncbi
GCF_004119675.1,PRJNA516539,ASM411967v1,Complete Genome,na,SAMN10790879,2019-01-30,GCA_004119675.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004119675.1,,yes,major,subtilis,SRCM103773,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_004103555.1,PRJNA515367,ASM410355v1,Complete Genome,na,SAMN10754253,2019-01-23,GCA_004103555.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004103555.1,,yes,major,subtilis,SRCM103551,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_024706255.1,PRJNA782740,ASM2470625v1,Complete Genome,na,SAMN24256086,2022-08-17,GCA_024706255.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_024706255.1,,yes,major,subtilis,Bs96,"Institute of Botany, Jiangsu Province and Chinese Academy of Sciences",1423,ncbi
GCF_009913575.1,PRJNA438180,ASM991357v1,Complete Genome,na,SAMN08707594,2020-01-22,GCA_009913575.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_009913575.1,,yes,major,subtilis,SRCM102751,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_003184225.1,PRJNA383782,ASM318422v1,Complete Genome,na,SAMN06806502,2018-06-04,GCA_003184225.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_003184225.1,,yes,major,subtilis,50-1,China Academy of Chinese Medicial Sciences,1423,ncbi
GCF_023521475.1,PRJNA398615,ASM2352147v1,Complete Genome,na,SAMN08362828,2022-05-23,GCA_023521475.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_023521475.1,,yes,major,subtilis,PK5_16,King Abdullah University of Science and Technology,1423,ncbi
GCF_023702085.1,PRJNA844542,ASM2370208v1,Complete Genome,na,SAMN28827339,2022-06-11,GCA_023702085.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_023702085.1,,yes,major,subtilis,N2-10,Hebei Agricultural University,1423,ncbi
GCF_004119595.1,PRJNA516534,ASM411959v1,Complete Genome,na,SAMN10790860,2019-01-30,GCA_004119595.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004119595.1,,yes,major,subtilis,SRCM103696,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_025426155.1,PRJNA881726,ASM2542615v1,Complete Genome,na,SAMN30914362,2022-09-27,GCA_025426155.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_025426155.1,,yes,major,subtilis,Z2,"Third Institute of Oceanography, Ministry of Natural Resources",1423,ncbi
GCF_024220155.1,PRJNA855594,ASM2422015v1,Complete Genome,na,SAMN29498062,2022-07-12,GCA_024220155.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_024220155.1,,yes,major,subtilis,MEC_B298,The Institute of Medicinal Plant Development,1423,ncbi
GCF_018394175.1,PRJNA726833,ASM1839417v1,Complete Genome,na,SAMN19091144,2021-05-18,GCA_018394175.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_018394175.1,,yes,major,subtilis,BYS2,Yangzhou University,1423,ncbi
GCF_004119875.1,PRJNA516730,ASM411987v1,Complete Genome,na,SAMN10797246,2019-01-30,GCA_004119875.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004119875.1,,yes,major,subtilis,SRCM103637,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_009913255.1,PRJNA438180,ASM991325v1,Complete Genome,na,SAMN08707581,2020-01-22,GCA_009913255.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_009913255.1,,yes,major,subtilis,SRCM102753,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_001015095.1,PRJNA284309,ASM101509v1,Complete Genome,na,SAMN03701301,2015-05-29,GCA_001015095.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001015095.1,,yes,major,subtilis,UD1022,University of Delaware,1423,ncbi
GCF_009665145.1,PRJNA580327,ASM966514v2,Complete Genome,na,SAMN13155133,2019-12-09,GCA_009665145.2,full,Bacillus,Bacillus subtilis (firmicutes),GCF_009665145.1,,yes,major,subtilis,ZD01,Lanzhou University,1423,ncbi
GCF_002269175.1,PRJNA384709,ASM226917v1,Complete Genome,na,SAMN07482639,2017-08-24,GCA_002269175.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_002269175.1,,yes,major,subtilis,DKU_NT_02,Dankook University,1423,ncbi
GCF_001808235.1,PRJNA348796,ASM180823v1,Complete Genome,na,SAMN05915708,2016-10-21,GCA_001808235.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001808235.1,,yes,major,subtilis,VV2,King Saud University,1423,ncbi
GCF_004119615.1,PRJNA516537,ASM411961v1,Complete Genome,na,SAMN10790877,2019-01-30,GCA_004119615.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004119615.1,,yes,major,subtilis,SRCM103576,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_024917175.1,PRJNA846324,ASM2491717v1,Complete Genome,na,SAMN30494012,2022-09-04,GCA_024917175.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_024917175.1,,yes,major,subtilis,RO-NN-1,Wuhan University,1423,ncbi
GCF_001746575.1,PRJNA341310,ASM174657v1,Complete Genome,na,SAMN05717668,2016-09-26,GCA_001746575.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001746575.1,,yes,major,subtilis,BS38,Chonbuk National University,1423,ncbi
GCF_002142595.1,PRJNA383806,ASM214259v1,Complete Genome,na,SAMN06808294,2017-05-16,GCA_002142595.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_002142595.1,,yes,major,subtilis,TLO3,"LP2VM, Departement of Biotechnology,University of Sciences and Technology of Oran Mohamed Boudiaf",1423,ncbi
GCF_018141065.1,PRJNA598403,ASM1814106v1,Chromosome,na,SAMN06706665,2021-04-27,GCA_018141065.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_018141065.1,,yes,major,subtilis,PMB102,National Chung Hsing University and Academia Sinica,1423,ncbi
GCF_025452155.1,PRJNA882357,ASM2545215v1,Chromosome,na,SAMN30932898,2022-09-28,GCA_025452155.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_025452155.1,,yes,major,subtilis,SF106,Federico II University,1423,ncbi
GCF_009676665.1,PRJNA588166,ASM967666v1,Chromosome,na,SAMN13229351,2019-11-20,GCA_009676665.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_009676665.1,,yes,major,subtilis,MSP5,University of Rzeszow Technology,1423,ncbi
GCF_021498185.1,PRJNA632537,ASM2149818v1,Chromosome,na,SAMN14911298,2022-01-18,GCA_021498185.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_021498185.1,,yes,major,subtilis,A10,"P D Patel Institute of Applied Sciences, Charotar University of Science and Technology",1423,ncbi
GCF_009017455.1,PRJNA575631,ASM901745v1,Chromosome,na,SAMN12905683,2019-10-13,GCA_009017455.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_009017455.1,,yes,major,subtilis,MSP1,University of Rzeszow Technology,1423,ncbi
GCF_011765645.1,PRJNA563997,ASM1176564v1,Chromosome,na,SAMN12697602,2020-03-29,GCA_011765645.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_011765645.1,,yes,major,subtilis,AMR1,"Assam University, Silchar",1423,ncbi
GCF_018224865.2,PRJNA723722,ASM1822486v2,Chromosome,na,SAMN18826883,2021-06-09,GCA_018224865.2,full,Bacillus,Bacillus subtilis (firmicutes),GCF_018224865.2,,yes,major,subtilis,SC3.7,CSIR-CFTRI,1423,ncbi
GCF_002220075.1,PRJNA392594,ASM222007v1,Chromosome,na,SAMN07303434,2017-07-17,GCA_002220075.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_002220075.1,,yes,major,subtilis,GS 188,Davangere University,1423,ncbi
GCF_002205435.1,PRJNA388844,ASM220543v1,Chromosome,na,SAMN07187745,2017-06-22,GCA_002205435.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_002205435.1,,yes,major,subtilis,SR1,"Assam University, Silchar",1423,ncbi
GCF_003515125.1,PRJNA480558,ASM351512v1,Chromosome,na,SAMN09641676,2018-09-10,GCA_003515125.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_003515125.1,,yes,major,subtilis,FB6-3,"Assam University, Silchar",1423,ncbi
GCF_024733955.1,PRJNA824974,ASM2473395v1,Chromosome,na,SAMN27488130,2022-08-22,GCA_024733955.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_024733955.1,,yes,major,subtilis,A-5,Shanghai Academy of Agricultural Sciences,1423,ncbi
GCF_004119175.1,PRJNA516726,ASM411917v1,Contig,na,SAMN10796448,2019-01-29,GCA_004119175.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004119175.1,,yes,major,subtilis,SRCM103623,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_003600785.1,PRJNA398615,ASM360078v1,Contig,na,SAMN07514323,2018-09-28,GCA_003600785.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_003600785.1,,yes,major,subtilis,PK5_26,King Abdullah University of Science and Technology,1423,ncbi
GCF_001717105.1,PRJNA322230,ASM171710v1,Contig,na,SAMN05139959,2016-08-30,GCA_001717105.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001717105.1,,yes,major,subtilis,fmb60,Nanjing Agricultural University,1423,ncbi
GCF_025245215.1,PRJNA875560,ASM2524521v1,Contig,na,SAMN30618819,2022-09-18,GCA_025245215.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_025245215.1,,yes,major,subtilis,SRCM117323,Microbial Institute for Fermentation Industry,1423,ncbi
GCF_009982935.1,PRJNA523170,ASM998293v1,Contig,na,SAMN10965541,2020-01-29,GCA_009982935.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_009982935.1,,yes,major,subtilis,ABP1,CIIMAR - Interdisciplinary Centre of Marine and Environmental Research,1423,ncbi
GCF_022097155.1,PRJNA642680,ASM2209715v1,Contig,na,SAMN15395878,2022-02-08,GCA_022097155.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_022097155.1,,yes,major,subtilis,JS12,Institute of Life Sciences,1423,ncbi
GCF_008682315.1,PRJNA484220,ASM868231v1,Scaffold,na,SAMN09761863,2019-09-23,GCA_008682315.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_008682315.1,,yes,major,subtilis,PY79,CINVESTAV,1423,ncbi
GCF_020552025.1,PRJNA761700,ASM2055202v1,Contig,na,SAMN21908411,2021-10-25,GCA_020552025.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_020552025.1,,yes,major,subtilis,7,CBBC,1423,ncbi
GCF_020552665.1,PRJNA761700,ASM2055266v1,Contig,na,SAMN21909380,2021-10-25,GCA_020552665.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_020552665.1,,yes,major,subtilis,10,CBBC,1423,ncbi
GCF_024262185.1,PRJNA850612,ASM2426218v1,Scaffold,na,SAMN29198484,2022-07-13,GCA_024262185.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_024262185.1,,yes,major,subtilis,S37,Philippine National Collection of Microorganisms (PNCM) - BIOTECH,1423,ncbi
GCF_012030395.1,PRJNA615382,ASM1203039v1,Scaffold,na,SAMN14448131,2020-04-04,GCA_012030395.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_012030395.1,,yes,major,subtilis,CH311,SATT of Nantes university,1423,ncbi
GCF_008014635.1,PRJNA559441,ASM801463v1,Contig,na,SAMN12541738,2019-08-18,GCA_008014635.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_008014635.1,,yes,major,subtilis,JNUCC,Jeju National Unversity,1423,ncbi
GCF_003265645.1,PRJNA243303,ASM326564v1,Scaffold,na,SAMN02714223,2018-06-25,GCA_003265645.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_003265645.1,,yes,major,subtilis,SFA-H43,Shandong Food Ferment Industry Research & Design Institute,1423,ncbi
GCF_905310985.1,PRJEB43128,NRS6099,Contig,na,SAMEA8103426,2021-05-13,GCA_905310985.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905310985.1,,yes,major,subtilis,NRS6099,University of Dundee Data Analysis Group,1423,ncbi
GCF_905315705.1,PRJEB43128,NRS6153,Contig,na,SAMEA8103446,2021-05-13,GCA_905315705.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905315705.1,,yes,major,subtilis,NRS6153,University of Dundee Data Analysis Group,1423,ncbi
GCF_019037645.1,PRJNA728748,ASM1903764v1,Contig,na,SAMN19102934,2021-06-25,GCA_019037645.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_019037645.1,,yes,major,subtilis,179-F 1A1 HS,"Jet Propulsion Laboratory, California Institute of Technology",1423,ncbi
GCF_002835225.1,PRJNA420783,ASM283522v1,Scaffold,na,SAMN08120349,2017-12-12,GCA_002835225.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_002835225.1,,yes,major,subtilis,9407,China Agricultural University,1423,ncbi
GCF_018530835.1,PRJNA730659,ASM1853083v1,Scaffold,na,SAMN19238141,2021-05-26,GCA_018530835.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_018530835.1,,yes,major,subtilis,ACCC 11025,Chinese Academy of Agricultral Science,1423,ncbi
GCF_010614785.1,PRJNA603289,ASM1061478v1,Contig,na,SAMN13927442,2020-02-14,GCA_010614785.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_010614785.1,,yes,major,subtilis,TNC1(2019),Bard College,1423,ncbi
GCF_010578235.1,PRJNA390877,ASM1057823v1,Contig,na,SAMN07267327,2020-02-13,GCA_010578235.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_010578235.1,,yes,major,subtilis,7-4,China Agricultural University,1423,ncbi
GCF_025061465.1,PRJNA875148,ASM2506146v1,Scaffold,na,SAMN30604164,2022-09-07,GCA_025061465.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_025061465.1,,yes,major,subtilis,AB1,Qingdao Agricultural University,1423,ncbi
GCF_905315685.1,PRJEB43128,NRS6145,Contig,na,SAMEA8103444,2021-05-13,GCA_905315685.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905315685.1,,yes,major,subtilis,NRS6145,University of Dundee Data Analysis Group,1423,ncbi
GCF_905319565.1,PRJEB43128,NRS6190,Contig,na,SAMEA8103454,2021-05-13,GCA_905319565.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905319565.1,,yes,major,subtilis,NRS6190,University of Dundee Data Analysis Group,1423,ncbi
GCF_001742365.1,PRJNA254928,ASM174236v1,Contig,na,SAMN02903556,2016-09-22,GCA_001742365.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001742365.1,,yes,major,subtilis,KM,National Institutes for Food and Drug Control,1423,ncbi
GCF_905315035.1,PRJEB43128,NRS6121,Contig,na,SAMEA8103436,2021-05-13,GCA_905315035.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905315035.1,,yes,major,subtilis,NRS6121,University of Dundee Data Analysis Group,1423,ncbi
GCF_004294565.1,PRJNA516328,ASM429456v1,Scaffold,na,SAMN10786851,2019-02-24,GCA_004294565.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004294565.1,,yes,major,subtilis,A1,"North-West University, South Africa",1423,ncbi
GCF_019037905.1,PRJNA728748,ASM1903790v1,Contig,na,SAMN19102932,2021-06-25,GCA_019037905.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_019037905.1,,yes,major,subtilis,179-D 3C1 HS,"Jet Propulsion Laboratory, California Institute of Technology",1423,ncbi
GCF_905311425.1,PRJEB43128,NRS6105,Contig,na,SAMEA8103428,2021-05-13,GCA_905311425.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905311425.1,,yes,major,subtilis,NRS6105,University of Dundee Data Analysis Group,1423,ncbi
GCF_019969135.1,PRJNA744031,ASM1996913v1,Contig,na,SAMN20065942,2021-09-14,GCA_019969135.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_019969135.1,,yes,major,subtilis,EB1,National Institute of Ocean Technology,1423,ncbi
GCF_012689465.1,PRJNA523301,ASM1268946v1,Scaffold,na,SAMN10970130,2020-04-22,GCA_012689465.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_012689465.1,,yes,major,subtilis,3-31,Huazhong agricultural university,1423,ncbi
GCF_000735115.1,PRJNA254440,ASM73511v1,Contig,na,SAMN02903909,2014-07-28,GCA_000735115.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_000735115.1,,yes,major,subtilis,GXA-28,Guangxi Unversity,1423,ncbi
GCF_905311005.1,PRJEB43128,NRS6092,Contig,na,SAMEA8103423,2021-05-13,GCA_905311005.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905311005.1,,yes,major,subtilis,NRS6092,University of Dundee Data Analysis Group,1423,ncbi
GCF_019037965.1,PRJNA728748,ASM1903796v1,Scaffold,na,SAMN19102931,2021-06-25,GCA_019037965.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_019037965.1,,yes,major,subtilis,179-C6.1 HS,"Jet Propulsion Laboratory, California Institute of Technology",1423,ncbi
GCF_013620675.1,PRJNA515431,ASM1362067v1,Contig,na,SAMN10845435,2020-07-24,GCA_013620675.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_013620675.1,,yes,major,subtilis,Mori2,NO PROBLEMS,1423,ncbi
GCF_905315695.1,PRJEB43128,NRS6148,Contig,na,SAMEA8103445,2021-05-13,GCA_905315695.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905315695.1,,yes,major,subtilis,NRS6148,University of Dundee Data Analysis Group,1423,ncbi
GCF_905319145.1,PRJEB43128,NRS6185,Contig,na,SAMEA8103451,2021-05-13,GCA_905319145.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905319145.1,,yes,major,subtilis,NRS6185,University of Dundee Data Analysis Group,1423,ncbi
GCF_003833235.1,PRJNA503984,ASM383323v1,Contig,na,SAMN10375216,2018-11-26,GCA_003833235.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_003833235.1,,yes,major,subtilis,EH5,University of Groningen,1423,ncbi
GCF_019037315.1,PRJNA728748,ASM1903731v1,Contig,na,SAMN19102938,2021-06-25,GCA_019037315.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_019037315.1,,yes,major,subtilis,179-I 7B1 HS,"Jet Propulsion Laboratory, California Institute of Technology",1423,ncbi
